movement_id,mes_num,mes_nombre,porcentaje
68798c739b36b04cf0b7bfb5,10,Oct,7.8
68798c739b36b04cf0b7bfb5,11,Nov,6.6
68798c739b36b04cf0b7bfb5,12,Dic,8.4
68798c739b36b04cf0b7bfb6,1,Ene,9.8
68798c739b36b04cf0b7bfb6,2,Feb,8.8
68798c739b36b04cf0b7bfb6,3,Mar,8.2
68798c739b36b04cf0b7bfb6,4,Abr,9
68798c739b36b04cf0b7bfb6,5,May,9
68798c739b36b04cf0b7bfb6,6,Jun,6.5
68798c739b36b04cf0b7bfb6,7,Jul,8.7
68798c739b36b04cf0b7bfb6,8,Ago,8.8
68798c739b36b04cf0b7bfb6,9,Sep,7.7
68798c739b36b04cf0b7bfb6,10,Oct,8.2
68798c739b36b04cf0b7bfb6,11,Nov,8.2
68798c739b36b04cf0b7bfb6,12,Dic,7.1
68798c739b36b04cf0b7bfb7,1,Ene,10.1
68798c739b36b04cf0b7bfb7,2,Feb,6.3
68798c739b36b04cf0b7bfb7,3,Mar,8.3
68798c739b36b04cf0b7bfb7,4,Abr,8.9
68798c739b36b04cf0b7bfb7,5,May,7.4
68798c739b36b04cf0b7bfb7,6,Jun,6.8
68798c739b36b04cf0b7bfb7,7,Jul,8.3
68798c739b36b04cf0b7bfb7,8,Ago,8.9
68798c739b36b04cf0b7bfb7,9,Sep,8.6
68798c739b36b04cf0b7bfb7,10,Oct,9.2
68798c739b36b04cf0b7bfb7,11,Nov,8.3
68798c739b36b04cf0b7bfb7,12,Dic,8.9
68798c739b36b04cf0b7bfb8,1,Ene,9.2
68798c739b36b04cf0b7bfb8,2,Feb,9.1
68798c739b36b04cf0b7bfb8,3,Mar,8.1
68798c739b36b04cf0b7bfb8,4,Abr,9.2
68798c739b36b04cf0b7bfb8,5,May,8.2
68798c739b36b04cf0b7bfb8,6,Jun,6.5
68798c739b36b04cf0b7bfb8,7,Jul,7.3
68798c739b36b04cf0b7bfb8,8,Ago,9.6
68798c739b36b04cf0b7bfb8,9,Sep,10.1
68798c739b36b04cf0b7bfb8,10,Oct,8.3
68798c739b36b04cf0b7bfb8,11,Nov,7.1
68798c739b36b04cf0b7bfb8,12,Dic,7.3
68798c739b36b04cf0b7bfb9,1,Ene,14.1
68798c739b36b04cf0b7bfb9,2,Feb,8.9
68798c739b36b04cf0b7bfb9,3,Mar,7.8
68798c739b36b04cf0b7bfb9,4,Abr,7.5
68798c739b36b04cf0b7bfb9,5,May,7.7
68798c739b36b04cf0b7bfb9,6,Jun,5.9
68798c739b36b04cf0b7bfb9,7,Jul,9.7
68798c739b36b04cf0b7bfb9,8,Ago,7.9
68798c739b36b04cf0b7bfb9,9,Sep,9.9
68798c739b36b04cf0b7bfb9,10,Oct,7.3
68798c739b36b04cf0b7bfb9,11,Nov,6.2
68798c739b36b04cf0b7bfb9,12,Dic,7.1
68798c739b36b04cf0b7bfba,1,Ene,11.7
68798c739b36b04cf0b7bfba,2,Feb,7.3
68798c739b36b04cf0b7bfba,3,Mar,6.7
68798c739b36b04cf0b7bfba,4,Abr,6.2
68798c739b36b04cf0b7bfba,5,May,6.2
68798c739b36b04cf0b7bfba,6,Jun,5.5
68798c739b36b04cf0b7bfba,7,Jul,7.7
68798c739b36b04cf0b7bfba,8,Ago,8
68798c739b36b04cf0b7bfba,9,Sep,9.1
68798c739b36b04cf0b7bfba,10,Oct,16.5
68798c739b36b04cf0b7bfba,11,Nov,8.9
68798c739b36b04cf0b7bfba,12,Dic,6.2
68798c739b36b04cf0b7bfbb,1,Ene,10.2
68798c739b36b04cf0b7bfbb,2,Feb,8.6
68798c739b36b04cf0b7bfbb,3,Mar,8.2
68798c739b36b04cf0b7bfbb,4,Abr,7.4
68798c739b36b04cf0b7bfbb,5,May,8.5
68798c739b36b04cf0b7bfbb,6,Jun,5.9
68798c739b36b04cf0b7bfbb,7,Jul,7.3
68798c739b36b04cf0b7bfbb,8,Ago,7.7
68798c739b36b04cf0b7bfbb,9,Sep,11.7
68798c739b36b04cf0b7bfbb,10,Oct,8.5
68798c739b36b04cf0b7bfbb,11,Nov,8.8
68798c739b36b04cf0b7bfbb,12,Dic,7.2
68798c739b36b04cf0b7bfbc,1,Ene,9.1
68798c739b36b04cf0b7bfbc,2,Feb,7.9
68798c739b36b04cf0b7bfbc,3,Mar,8.2
68798c739b36b04cf0b7bfbc,4,Abr,8.6
68798c739b36b04cf0b7bfbc,5,May,8.9
68798c739b36b04cf0b7bfbc,6,Jun,7.6
68798c739b36b04cf0b7bfbc,7,Jul,8.2
68798c739b36b04cf0b7bfbc,8,Ago,8.6
68798c739b36b04cf0b7bfbc,9,Sep,9
68798c739b36b04cf0b7bfbc,10,Oct,8.4
68798c739b36b04cf0b7bfbc,11,Nov,8
68798c739b36b04cf0b7bfbc,12,Dic,7.5
68798c739b36b04cf0b7bfbd,1,Ene,9.4
68798c739b36b04cf0b7bfbd,2,Feb,8.6
68798c739b36b04cf0b7bfbd,3,Mar,8.1
68798c739b36b04cf0b7bfbd,4,Abr,8.4
68798c739b36b04cf0b7bfbd,5,May,8.3
68798c739b36b04cf0b7bfbd,6,Jun,7.7
68798c739b36b04cf0b7bfbd,7,Jul,8.2
68798c739b36b04cf0b7bfbd,8,Ago,7.9
68798c739b36b04cf0b7bfbd,9,Sep,9.4
68798c739b36b04cf0b7bfbd,10,Oct,7.8
68798c739b36b04cf0b7bfbd,11,Nov,8.4
68798c739b36b04cf0b7bfbd,12,Dic,7.8
68798c739b36b04cf0b7bfbe,1,Ene,8
68798c739b36b04cf0b7bfbe,2,Feb,8
68798c739b36b04cf0b7bfbe,3,Mar,8.2
68798c739b36b04cf0b7bfbe,4,Abr,7.5
68798c739b36b04cf0b7bfbe,5,May,7.9
68798c739b36b04cf0b7bfbe,6,Jun,7.1
68798c739b36b04cf0b7bfbe,7,Jul,8.9
68798c739b36b04cf0b7bfbe,8,Ago,7.4
68798c739b36b04cf0b7bfbe,9,Sep,9.6
68798c739b36b04cf0b7bfbe,10,Oct,9.2
68798c739b36b04cf0b7bfbe,11,Nov,8.9
68798c739b36b04cf0b7bfbe,12,Dic,9.3
68798c739b36b04cf0b7bfbf,1,Ene,7.7
68798c739b36b04cf0b7bfbf,2,Feb,6.6
68798c739b36b04cf0b7bfbf,3,Mar,7.8
68798c739b36b04cf0b7bfbf,4,Abr,8.3
68798c739b36b04cf0b7bfbf,5,May,7.7
68798c739b36b04cf0b7bfbf,6,Jun,7
68798c739b36b04cf0b7bfbf,7,Jul,7.5
68798c739b36b04cf0b7bfbf,8,Ago,8.3
68798c739b36b04cf0b7bfbf,9,Sep,14.5
68798c739b36b04cf0b7bfbf,10,Oct,8
68798c739b36b04cf0b7bfbf,11,Nov,8.5
68798c739b36b04cf0b7bfbf,12,Dic,8.1
68798c739b36b04cf0b7bfc0,1,Ene,7.8
68798c739b36b04cf0b7bfc0,2,Feb,7.2
68798c739b36b04cf0b7bfc0,3,Mar,7.5
68798c739b36b04cf0b7bfc0,4,Abr,8
68798c739b36b04cf0b7bfc0,5,May,6.8
68798c739b36b04cf0b7bfc0,6,Jun,8
68798c739b36b04cf0b7bfc0,7,Jul,7.9
68798c739b36b04cf0b7bfc0,8,Ago,7.1
68798c739b36b04cf0b7bfc0,9,Sep,15.2
68798c739b36b04cf0b7bfc0,10,Oct,8.9
68798c739b36b04cf0b7bfc0,11,Nov,8
68798c739b36b04cf0b7bfc0,12,Dic,7.6
68798c739b36b04cf0b7c1eb,1,Ene,11.1
68798c739b36b04cf0b7c1eb,2,Feb,10.5
68798c739b36b04cf0b7c1eb,3,Mar,7.8
68798c739b36b04cf0b7c1eb,4,Abr,8.5
68798c739b36b04cf0b7c1eb,5,May,7.3
68798c739b36b04cf0b7c1eb,6,Jun,8.5
68798c739b36b04cf0b7c1eb,7,Jul,8
68798c739b36b04cf0b7c1eb,8,Ago,7.9
68798c739b36b04cf0b7c1eb,9,Sep,8.4
68798c739b36b04cf0b7c1eb,10,Oct,6.1
68798c739b36b04cf0b7c1eb,11,Nov,6.9
68798c739b36b04cf0b7c1eb,12,Dic,9
68798c739b36b04cf0b7c1ec,1,Ene,8.5
68798c739b36b04cf0b7c1ec,2,Feb,8.3
68798c739b36b04cf0b7c1ec,3,Mar,9.4
68798c739b36b04cf0b7c1ec,4,Abr,10.4
68798c739b36b04cf0b7c1ec,5,May,10.8
68798c739b36b04cf0b7c1ec,6,Jun,8.8
68798c739b36b04cf0b7c1ec,7,Jul,9.7
68798c739b36b04cf0b7c1ec,8,Ago,5.5
68798c739b36b04cf0b7c1ec,9,Sep,6.7
68798c739b36b04cf0b7c1ec,10,Oct,6.2
68798c739b36b04cf0b7c1ec,11,Nov,6.2
68798c739b36b04cf0b7c1ec,12,Dic,9.5
68798c739b36b04cf0b7c02a,1,Ene,8.1
68798c739b36b04cf0b7c02a,2,Feb,7.8
68798c739b36b04cf0b7c02a,3,Mar,9
68798c739b36b04cf0b7c02a,4,Abr,8.2
68798c739b36b04cf0b7c02a,5,May,8.3
68798c739b36b04cf0b7c02a,6,Jun,8.2
68798c739b36b04cf0b7c02a,7,Jul,8.6
68798c739b36b04cf0b7c02a,8,Ago,8.5
68798c739b36b04cf0b7c02a,9,Sep,7.6
68798c739b36b04cf0b7c02a,10,Oct,8
68798c739b36b04cf0b7c02a,11,Nov,8.4
68798c739b36b04cf0b7c02a,12,Dic,9.3
68798c739b36b04cf0b7c02b,1,Ene,8.2
68798c739b36b04cf0b7c02b,2,Feb,7.6
68798c739b36b04cf0b7c02b,3,Mar,9.2
68798c739b36b04cf0b7c02b,4,Abr,8.2
68798c739b36b04cf0b7c02b,5,May,8.5
68798c739b36b04cf0b7c02b,6,Jun,8
68798c739b36b04cf0b7c02b,7,Jul,8.6
68798c739b36b04cf0b7c02b,8,Ago,8.4
68798c739b36b04cf0b7c02b,9,Sep,7.8
68798c739b36b04cf0b7c02b,10,Oct,8.1
68798c739b36b04cf0b7c02b,11,Nov,8.4
68798c739b36b04cf0b7c02b,12,Dic,9
68798c739b36b04cf0b7c05b,1,Ene,8.4
68798c739b36b04cf0b7c05b,2,Feb,7.6
68798c739b36b04cf0b7c05b,3,Mar,9.1
68798c739b36b04cf0b7c05b,4,Abr,7.9
68798c739b36b04cf0b7c05b,5,May,8
68798c739b36b04cf0b7c05b,6,Jun,7.5
68798c739b36b04cf0b7c05b,7,Jul,8.4
68798c739b36b04cf0b7c05b,8,Ago,8.3
68798c739b36b04cf0b7c05b,9,Sep,7.6
68798c739b36b04cf0b7c05b,10,Oct,8.3
68798c739b36b04cf0b7c05b,11,Nov,8.9
68798c739b36b04cf0b7c05b,12,Dic,10
68798c739b36b04cf0b7c05c,1,Ene,8.5
68798c739b36b04cf0b7c05c,2,Feb,7.6
68798c739b36b04cf0b7c05c,3,Mar,9.1
68798c739b36b04cf0b7c05c,4,Abr,8
68798c739b36b04cf0b7c05c,5,May,8
68798c739b36b04cf0b7c05c,6,Jun,7.5
68798c739b36b04cf0b7c05c,7,Jul,8.4
68798c739b36b04cf0b7c05c,8,Ago,8.4
68798c739b36b04cf0b7c05c,9,Sep,7.5
68798c739b36b04cf0b7c05c,10,Oct,8.2
68798c739b36b04cf0b7c05c,11,Nov,8.9
68798c739b36b04cf0b7c05c,12,Dic,9.9
68798c739b36b04cf0b7c073,1,Ene,7.8
68798c739b36b04cf0b7c073,2,Feb,7.5
68798c739b36b04cf0b7c073,3,Mar,8
68798c739b36b04cf0b7c073,4,Abr,8.2
68798c739b36b04cf0b7c073,5,May,8.7
68798c739b36b04cf0b7c073,6,Jun,8.3
68798c739b36b04cf0b7c073,7,Jul,8.6
68798c739b36b04cf0b7c073,8,Ago,8.8
68798c739b36b04cf0b7c073,9,Sep,8.3
68798c739b36b04cf0b7c073,10,Oct,8.6
68798c739b36b04cf0b7c073,11,Nov,8.4
68798c739b36b04cf0b7c073,12,Dic,8.8
68798c739b36b04cf0b7c074,1,Ene,8.6
68798c739b36b04cf0b7c074,2,Feb,7.7
68798c739b36b04cf0b7c074,3,Mar,8.3
68798c739b36b04cf0b7c074,4,Abr,8.3
68798c739b36b04cf0b7c074,5,May,8.4
68798c739b36b04cf0b7c074,6,Jun,8.4
68798c739b36b04cf0b7c074,7,Jul,8.6
68798c739b36b04cf0b7c074,8,Ago,8.5
68798c739b36b04cf0b7c074,9,Sep,8
68798c739b36b04cf0b7c074,10,Oct,8.3
68798c739b36b04cf0b7c074,11,Nov,8.1
68798c739b36b04cf0b7c074,12,Dic,8.8
68798c739b36b04cf0b7c075,1,Ene,8.1
68798c739b36b04cf0b7c075,2,Feb,7.6
68798c739b36b04cf0b7c075,3,Mar,8.1
68798c739b36b04cf0b7c075,4,Abr,8
68798c739b36b04cf0b7c075,5,May,8.2
68798c739b36b04cf0b7c075,6,Jun,8.2
68798c739b36b04cf0b7c075,7,Jul,8.7
68798c739b36b04cf0b7c075,8,Ago,8.9
68798c739b36b04cf0b7c075,9,Sep,8.3
68798c739b36b04cf0b7c075,10,Oct,8.5
68798c739b36b04cf0b7c075,11,Nov,8.3
68798c739b36b04cf0b7c075,12,Dic,9.1
68798c739b36b04cf0b7c076,1,Ene,8.5
68798c739b36b04cf0b7c076,2,Feb,8
68798c739b36b04cf0b7c076,3,Mar,8.9
68798c739b36b04cf0b7c076,4,Abr,8.5
68798c739b36b04cf0b7c076,5,May,8.6
68798c739b36b04cf0b7c076,6,Jun,8.7
68798c739b36b04cf0b7c076,7,Jul,9.1
68798c739b36b04cf0b7c076,8,Ago,9.2
68798c739b36b04cf0b7c076,9,Sep,8.7
68798c739b36b04cf0b7c076,10,Oct,7.1
68798c739b36b04cf0b7c076,11,Nov,6.9
68798c739b36b04cf0b7c076,12,Dic,7.8
68798c739b36b04cf0b7c077,1,Ene,8
68798c739b36b04cf0b7c077,2,Feb,7.7
68798c739b36b04cf0b7c077,3,Mar,8.2
68798c739b36b04cf0b7c077,4,Abr,7.8
68798c739b36b04cf0b7c077,5,May,8.2
68798c739b36b04cf0b7c077,6,Jun,8.1
68798c739b36b04cf0b7c077,7,Jul,8.5
68798c739b36b04cf0b7c077,8,Ago,8.7
68798c739b36b04cf0b7c077,9,Sep,8.6
68798c739b36b04cf0b7c077,10,Oct,8.6
68798c739b36b04cf0b7c077,11,Nov,8.4
68798c739b36b04cf0b7c077,12,Dic,9.2
68798c739b36b04cf0b7c078,1,Ene,8.4
68798c739b36b04cf0b7c078,2,Feb,8
68798c739b36b04cf0b7c078,3,Mar,8.9
68798c739b36b04cf0b7c078,4,Abr,8.5
68798c739b36b04cf0b7c078,5,May,8.6
68798c739b36b04cf0b7c078,6,Jun,7.9
68798c739b36b04cf0b7c078,7,Jul,8.1
68798c739b36b04cf0b7c078,8,Ago,8.2
68798c739b36b04cf0b7c078,9,Sep,7.8
68798c739b36b04cf0b7c078,10,Oct,8.4
68798c739b36b04cf0b7c078,11,Nov,8.3
68798c739b36b04cf0b7c078,12,Dic,8.9
68798c739b36b04cf0b7c08e,1,Ene,8
68798c739b36b04cf0b7c08e,2,Feb,8.6
68798c739b36b04cf0b7c08e,3,Mar,8.1
68798c739b36b04cf0b7c08e,4,Abr,7
68798c739b36b04cf0b7c08e,5,May,10.7
68798c739b36b04cf0b7c08e,6,Jun,5.5
68798c739b36b04cf0b7c08e,7,Jul,6.8
68798c739b36b04cf0b7c08e,8,Ago,6.3
68798c739b36b04cf0b7c08e,9,Sep,7.8
68798c739b36b04cf0b7c08e,10,Oct,16.3
68798c739b36b04cf0b7c08e,11,Nov,6.1
68798c739b36b04cf0b7c08e,12,Dic,8.8
68798c739b36b04cf0b7c08f,1,Ene,8.4
68798c739b36b04cf0b7c08f,2,Feb,8.2
68798c739b36b04cf0b7c08f,3,Mar,8.5
68798c739b36b04cf0b7c08f,4,Abr,8.6
68798c739b36b04cf0b7c08f,5,May,8.5
68798c739b36b04cf0b7c08f,6,Jun,8
68798c739b36b04cf0b7c08f,7,Jul,8
68798c739b36b04cf0b7c08f,8,Ago,8.5
68798c739b36b04cf0b7c08f,9,Sep,8.3
68798c739b36b04cf0b7c08f,10,Oct,8.4
68798c739b36b04cf0b7c08f,11,Nov,8
68798c739b36b04cf0b7c08f,12,Dic,8.6
68798c739b36b04cf0b7c090,1,Ene,8.4
68798c739b36b04cf0b7c090,2,Feb,7.9
68798c739b36b04cf0b7c090,3,Mar,8
68798c739b36b04cf0b7c090,4,Abr,8.3
68798c739b36b04cf0b7c090,5,May,8.6
68798c739b36b04cf0b7c090,6,Jun,7.9
68798c739b36b04cf0b7c090,7,Jul,8.2
68798c739b36b04cf0b7c090,8,Ago,8.6
68798c739b36b04cf0b7c090,9,Sep,8.2
68798c739b36b04cf0b7c090,10,Oct,8.7
68798c739b36b04cf0b7c090,11,Nov,8.7
68798c739b36b04cf0b7c090,12,Dic,8.5
68798c739b36b04cf0b7c091,1,Ene,8.8
68798c739b36b04cf0b7c091,2,Feb,8.2
68798c739b36b04cf0b7c091,3,Mar,9.1
68798c739b36b04cf0b7c091,4,Abr,8.6
68798c739b36b04cf0b7c091,5,May,8.3
68798c739b36b04cf0b7c091,6,Jun,7.9
68798c739b36b04cf0b7c091,7,Jul,8.3
68798c739b36b04cf0b7c091,8,Ago,8.2
68798c739b36b04cf0b7c091,9,Sep,8
68798c739b36b04cf0b7c091,10,Oct,8.3
68798c739b36b04cf0b7c091,11,Nov,8.4
68798c739b36b04cf0b7c091,12,Dic,7.9
68798c739b36b04cf0b7c092,1,Ene,8.5
68798c739b36b04cf0b7c092,2,Feb,8.2
68798c739b36b04cf0b7c092,3,Mar,8.4
68798c739b36b04cf0b7c092,4,Abr,8.4
68798c739b36b04cf0b7c092,5,May,8.8
68798c739b36b04cf0b7c092,6,Jun,7.6
68798c739b36b04cf0b7c092,7,Jul,7.9
68798c739b36b04cf0b7c092,8,Ago,8.3
68798c739b36b04cf0b7c092,9,Sep,8.3
68798c739b36b04cf0b7c092,10,Oct,8.5
68798c739b36b04cf0b7c092,11,Nov,8.3
68798c739b36b04cf0b7c092,12,Dic,8.8
68798c739b36b04cf0b7c093,1,Ene,8.4
68798c739b36b04cf0b7c093,2,Feb,8
68798c739b36b04cf0b7c093,3,Mar,8.7
68798c739b36b04cf0b7c093,4,Abr,8.3
68798c739b36b04cf0b7c093,5,May,8.4
68798c739b36b04cf0b7c093,6,Jun,7.7
68798c739b36b04cf0b7c093,7,Jul,7.8
68798c739b36b04cf0b7c093,8,Ago,8.6
68798c739b36b04cf0b7c093,9,Sep,8.5
68798c739b36b04cf0b7c093,10,Oct,8.7
68798c739b36b04cf0b7c093,11,Nov,8.3
68798c739b36b04cf0b7c093,12,Dic,8.6
68798c739b36b04cf0b7c094,1,Ene,9.2
68798c739b36b04cf0b7c094,2,Feb,8.4
68798c739b36b04cf0b7c094,3,Mar,8.1
68798c739b36b04cf0b7c094,4,Abr,8.3
68798c739b36b04cf0b7c094,5,May,7.9
68798c739b36b04cf0b7c094,6,Jun,6
68798c739b36b04cf0b7c094,7,Jul,6.7
68798c739b36b04cf0b7c094,8,Ago,9.4
68798c739b36b04cf0b7c094,9,Sep,9.1
68798c739b36b04cf0b7c094,10,Oct,10.3
68798c739b36b04cf0b7c094,11,Nov,9
68798c739b36b04cf0b7c094,12,Dic,7.6
68798c739b36b04cf0b7c095,1,Ene,8.7
68798c739b36b04cf0b7c095,2,Feb,8.5
68798c739b36b04cf0b7c095,3,Mar,7.8
68798c739b36b04cf0b7c095,4,Abr,8.5
68798c739b36b04cf0b7c095,5,May,8.3
68798c739b36b04cf0b7c095,6,Jun,7.3
68798c739b36b04cf0b7c095,7,Jul,7.8
68798c739b36b04cf0b7c095,8,Ago,8.7
68798c739b36b04cf0b7c095,9,Sep,8.9
68798c739b36b04cf0b7c095,10,Oct,9
68798c739b36b04cf0b7c095,11,Nov,8.6
68798c739b36b04cf0b7c095,12,Dic,7.9
68798c739b36b04cf0b7c096,1,Ene,8.5
68798c739b36b04cf0b7c096,2,Feb,8
68798c739b36b04cf0b7c096,3,Mar,8.3
68798c739b36b04cf0b7c096,4,Abr,8.6
68798c739b36b04cf0b7c096,5,May,8.4
68798c739b36b04cf0b7c096,6,Jun,7.8
68798c739b36b04cf0b7c096,7,Jul,8.4
68798c739b36b04cf0b7c096,8,Ago,8.4
68798c739b36b04cf0b7c096,9,Sep,8.6
68798c739b36b04cf0b7c096,10,Oct,8.7
68798c739b36b04cf0b7c096,11,Nov,8.1
68798c739b36b04cf0b7c096,12,Dic,8.2
68798c739b36b04cf0b7c097,1,Ene,7.4
68798c739b36b04cf0b7c097,2,Feb,7.7
68798c739b36b04cf0b7c097,3,Mar,7.8
68798c739b36b04cf0b7c097,4,Abr,8.2
68798c739b36b04cf0b7c097,5,May,8.6
68798c739b36b04cf0b7c097,6,Jun,8.1
68798c739b36b04cf0b7c097,7,Jul,8.9
68798c739b36b04cf0b7c097,8,Ago,8.6
68798c739b36b04cf0b7c097,9,Sep,8.4
68798c739b36b04cf0b7c097,10,Oct,9
68798c739b36b04cf0b7c097,11,Nov,8.8
68798c739b36b04cf0b7c097,12,Dic,8.5
68798c739b36b04cf0b7c098,1,Ene,7.3
68798c739b36b04cf0b7c098,2,Feb,7.7
68798c739b36b04cf0b7c098,3,Mar,7.4
68798c739b36b04cf0b7c098,4,Abr,8
68798c739b36b04cf0b7c098,5,May,9.4
68798c739b36b04cf0b7c098,6,Jun,7.4
68798c739b36b04cf0b7c098,7,Jul,8.7
68798c739b36b04cf0b7c098,8,Ago,8.2
68798c739b36b04cf0b7c098,9,Sep,9.6
68798c739b36b04cf0b7c098,10,Oct,8.9
68798c739b36b04cf0b7c098,11,Nov,8.5
68798c739b36b04cf0b7c098,12,Dic,8.9
68798c739b36b04cf0b7c099,1,Ene,8.1
68798c739b36b04cf0b7c099,2,Feb,7.8
68798c739b36b04cf0b7c099,3,Mar,8.2
68798c739b36b04cf0b7c099,4,Abr,8.2
68798c739b36b04cf0b7c099,5,May,8.4
68798c739b36b04cf0b7c099,6,Jun,7.9
68798c739b36b04cf0b7c099,7,Jul,8
68798c739b36b04cf0b7c099,8,Ago,8.7
68798c739b36b04cf0b7c099,9,Sep,8.3
68798c739b36b04cf0b7c099,10,Oct,8.8
68798c739b36b04cf0b7c099,11,Nov,8.4
68798c739b36b04cf0b7c099,12,Dic,9.2
68798c739b36b04cf0b7c09a,1,Ene,8.6
68798c739b36b04cf0b7c09a,2,Feb,7.9
68798c739b36b04cf0b7c09a,3,Mar,9.3
68798c739b36b04cf0b7c09a,4,Abr,8.4
68798c739b36b04cf0b7c09a,5,May,8.4
68798c739b36b04cf0b7c09a,6,Jun,7.9
68798c739b36b04cf0b7c09a,7,Jul,8.1
68798c739b36b04cf0b7c09a,8,Ago,8.4
68798c739b36b04cf0b7c09a,9,Sep,8
68798c739b36b04cf0b7c09a,10,Oct,8
68798c739b36b04cf0b7c09a,11,Nov,8.1
68798c739b36b04cf0b7c09a,12,Dic,8.9
68798c739b36b04cf0b7c09b,1,Ene,8.7
68798c739b36b04cf0b7c09b,2,Feb,8
68798c739b36b04cf0b7c09b,3,Mar,8.2
68798c739b36b04cf0b7c09b,4,Abr,8.4
68798c739b36b04cf0b7c09b,5,May,8.6
68798c739b36b04cf0b7c09b,6,Jun,7.8
68798c739b36b04cf0b7c09b,7,Jul,8.1
68798c739b36b04cf0b7c09b,8,Ago,8.2
68798c739b36b04cf0b7c09b,9,Sep,8.1
68798c739b36b04cf0b7c09b,10,Oct,8.5
68798c739b36b04cf0b7c09b,11,Nov,8.5
68798c739b36b04cf0b7c09b,12,Dic,8.9
68798c739b36b04cf0b7c09c,1,Ene,8.3
68798c739b36b04cf0b7c09c,2,Feb,8.3
68798c739b36b04cf0b7c09c,3,Mar,9.3
68798c739b36b04cf0b7c09c,4,Abr,8.5
68798c739b36b04cf0b7c09c,5,May,8.7
68798c739b36b04cf0b7c09c,6,Jun,8.1
68798c739b36b04cf0b7c09c,7,Jul,8.4
68798c739b36b04cf0b7c09c,8,Ago,8.8
68798c739b36b04cf0b7c09c,9,Sep,7.2
68798c739b36b04cf0b7c09c,10,Oct,7.6
68798c739b36b04cf0b7c09c,11,Nov,8
68798c739b36b04cf0b7c09c,12,Dic,8.8
68798c739b36b04cf0b7c09d,1,Ene,8.4
68798c739b36b04cf0b7c09d,2,Feb,7.9
68798c739b36b04cf0b7c09d,3,Mar,8.1
68798c739b36b04cf0b7c09d,4,Abr,8.1
68798c739b36b04cf0b7c09d,5,May,8.5
68798c739b36b04cf0b7c09d,6,Jun,7.8
68798c739b36b04cf0b7c09d,7,Jul,8.1
68798c739b36b04cf0b7c09d,8,Ago,8.6
68798c739b36b04cf0b7c09d,9,Sep,7.9
68798c739b36b04cf0b7c09d,10,Oct,8.4
68798c739b36b04cf0b7c09d,11,Nov,8.6
68798c739b36b04cf0b7c09d,12,Dic,9.6
68798c739b36b04cf0b7c09e,1,Ene,8.4
68798c739b36b04cf0b7c09e,2,Feb,8.1
68798c739b36b04cf0b7c09e,3,Mar,8.4
68798c739b36b04cf0b7c09e,4,Abr,8.4
68798c739b36b04cf0b7c09e,5,May,8.3
68798c739b36b04cf0b7c09e,6,Jun,7.8
68798c739b36b04cf0b7c09e,7,Jul,8.3
68798c739b36b04cf0b7c09e,8,Ago,8.8
68798c739b36b04cf0b7c09e,9,Sep,8.5
68798c739b36b04cf0b7c09e,10,Oct,8.4
68798c739b36b04cf0b7c09e,11,Nov,8.1
68798c739b36b04cf0b7c09e,12,Dic,8.5
68798c739b36b04cf0b7c09f,1,Ene,8.2
68798c739b36b04cf0b7c09f,2,Feb,7.9
68798c739b36b04cf0b7c09f,3,Mar,8.1
68798c739b36b04cf0b7c09f,4,Abr,8.2
68798c739b36b04cf0b7c09f,5,May,8.3
68798c739b36b04cf0b7c09f,6,Jun,7.7
68798c739b36b04cf0b7c09f,7,Jul,8.3
68798c739b36b04cf0b7c09f,8,Ago,8.9
68798c739b36b04cf0b7c09f,9,Sep,8.8
68798c739b36b04cf0b7c09f,10,Oct,8.9
68798c739b36b04cf0b7c09f,11,Nov,8.3
68798c739b36b04cf0b7c09f,12,Dic,8.4
68798c739b36b04cf0b7c0a0,1,Ene,7.7
68798c739b36b04cf0b7c0a0,2,Feb,7.6
68798c739b36b04cf0b7c0a0,3,Mar,7.7
68798c739b36b04cf0b7c0a0,4,Abr,8.4
68798c739b36b04cf0b7c0a0,5,May,9.2
68798c739b36b04cf0b7c0a0,6,Jun,7.5
68798c739b36b04cf0b7c0a0,7,Jul,8.8
68798c739b36b04cf0b7c0a0,8,Ago,8.6
68798c739b36b04cf0b7c0a0,9,Sep,9.2
68798c739b36b04cf0b7c0a0,10,Oct,8.8
68798c739b36b04cf0b7c0a0,11,Nov,8.5
68798c739b36b04cf0b7c0a0,12,Dic,8
68798c739b36b04cf0b7c0a1,1,Ene,7.6
68798c739b36b04cf0b7c0a1,2,Feb,7.7
68798c739b36b04cf0b7c0a1,3,Mar,8.1
68798c739b36b04cf0b7c0a1,4,Abr,8.4
68798c739b36b04cf0b7c0a1,5,May,8.7
68798c739b36b04cf0b7c0a1,6,Jun,7.9
68798c739b36b04cf0b7c0a1,7,Jul,8.4
68798c739b36b04cf0b7c0a1,8,Ago,8.8
68798c739b36b04cf0b7c0a1,9,Sep,8.5
68798c739b36b04cf0b7c0a1,10,Oct,9
68798c739b36b04cf0b7c0a1,11,Nov,8.6
68798c739b36b04cf0b7c0a1,12,Dic,8.3
68798c739b36b04cf0b7c0a2,1,Ene,8.8
68798c739b36b04cf0b7c0a2,2,Feb,8.6
68798c739b36b04cf0b7c0a2,3,Mar,8.7
68798c739b36b04cf0b7c0a2,4,Abr,8.7
68798c739b36b04cf0b7c0a2,5,May,8.9
68798c739b36b04cf0b7c0a2,6,Jun,8.1
