station_id,dia_num,dia_nombre,valor,porc
687a5e5d9b36b04cf0b7fcea,5,Vie,115.1,95
687a5e5d9b36b04cf0b7fcea,6,Sab,106.4,87.819287576021
687a5e5d9b36b04cf0b7fcea,7,Dom,91.8,75.768896611642
687a5e5d9b36b04cf0b7fceb,1,Lun,92.1,82.9336492891
687a5e5d9b36b04cf0b7fceb,2,Mar,97.8,88.0663507109
687a5e5d9b36b04cf0b7fceb,3,Mie,96.4,86.805687203791
687a5e5d9b36b04cf0b7fceb,4,Jue,100.7,90.677725118483
687a5e5d9b36b04cf0b7fceb,5,Vie,103.1,92.838862559242
687a5e5d9b36b04cf0b7fceb,6,Sab,105.5,95
687a5e5d9b36b04cf0b7fceb,7,Dom,104.5,94.099526066351
687a5e5d9b36b04cf0b806ff,1,Lun,106.1,91.134719710669
687a5e5d9b36b04cf0b806ff,2,Mar,106.5,91.478300180832
687a5e5d9b36b04cf0b806ff,3,Mie,106,91.048824593128
687a5e5d9b36b04cf0b806ff,4,Jue,105.6,90.705244122966
687a5e5d9b36b04cf0b806ff,5,Vie,93.4,80.226039783002
687a5e5d9b36b04cf0b806ff,6,Sab,110.6,95
687a5e5d9b36b04cf0b806ff,7,Dom,71.9,61.758589511754
687a5e5d9b36b04cf0b80701,1,Lun,89.9,71.111573688593
687a5e5d9b36b04cf0b80701,2,Mar,112.4,88.909242298085
687a5e5d9b36b04cf0b80701,3,Mie,111.5,88.197335553705
687a5e5d9b36b04cf0b80701,4,Jue,115.5,91.361365528726
687a5e5d9b36b04cf0b80701,5,Vie,120.1,95
687a5e5d9b36b04cf0b80701,6,Sab,97.2,76.885928393006
687a5e5d9b36b04cf0b80701,7,Dom,53.4,42.239800166528
687a5e5d9b36b04cf0b80709,1,Lun,94.4,83.65671641791
687a5e5d9b36b04cf0b80709,2,Mar,94.8,84.011194029851
687a5e5d9b36b04cf0b80709,3,Mie,94.8,84.011194029851
687a5e5d9b36b04cf0b80709,4,Jue,97.5,86.403917910448
687a5e5d9b36b04cf0b80709,5,Vie,104.3,92.430037313433
687a5e5d9b36b04cf0b80709,6,Sab,107,94.82276119403
687a5e5d9b36b04cf0b80709,7,Dom,107.2,95
687a5e5d9b36b04cf0b80774,1,Lun,95.3,82.907509157509
687a5e5d9b36b04cf0b80774,2,Mar,100.4,87.344322344322
687a5e5d9b36b04cf0b80774,3,Mie,100.4,87.344322344322
687a5e5d9b36b04cf0b80774,4,Jue,102.1,88.82326007326
687a5e5d9b36b04cf0b80774,5,Vie,109.2,95
687a5e5d9b36b04cf0b80774,6,Sab,103.9,90.389194139194
687a5e5d9b36b04cf0b80774,7,Dom,88.7,77.165750915751
687a5e5d9b36b04cf0b80775,1,Lun,98.5,80.668103448276
687a5e5d9b36b04cf0b80775,2,Mar,100.3,82.14224137931
687a5e5d9b36b04cf0b80775,3,Mie,90.7,74.280172413793
687a5e5d9b36b04cf0b80775,4,Jue,89.6,73.379310344828
687a5e5d9b36b04cf0b80775,5,Vie,104.4,85.5
687a5e5d9b36b04cf0b80775,6,Sab,116,95
687a5e5d9b36b04cf0b80775,7,Dom,100.5,82.306034482759
687a5e5d9b36b04cf0b80762,1,Lun,107.9,90.873226950355
687a5e5d9b36b04cf0b80762,2,Mar,103.4,87.083333333333
687a5e5d9b36b04cf0b80762,3,Mie,93.7,78.914007092199
687a5e5d9b36b04cf0b80762,4,Jue,93.1,78.408687943262
687a5e5d9b36b04cf0b80762,5,Vie,107.8,90.789007092199
687a5e5d9b36b04cf0b80762,6,Sab,112.8,95
687a5e5d9b36b04cf0b80762,7,Dom,81.3,68.470744680851
687a5e5d9b36b04cf0b80764,1,Lun,104.5,91.921296296296
687a5e5d9b36b04cf0b80764,2,Mar,103.3,90.865740740741
687a5e5d9b36b04cf0b80764,3,Mie,107,94.12037037037
687a5e5d9b36b04cf0b80764,4,Jue,103.9,91.393518518519
687a5e5d9b36b04cf0b80764,5,Vie,108,95
687a5e5d9b36b04cf0b80764,6,Sab,101.3,89.106481481481
687a5e5d9b36b04cf0b80764,7,Dom,72,63.333333333333
687a5e5d9b36b04cf0b80772,1,Lun,98.7,86.41935483871
687a5e5d9b36b04cf0b80772,2,Mar,91.6,80.202764976959
687a5e5d9b36b04cf0b80772,3,Mie,106.4,93.161290322581
687a5e5d9b36b04cf0b80772,4,Jue,96.8,84.755760368664
687a5e5d9b36b04cf0b80772,5,Vie,99.7,87.294930875576
687a5e5d9b36b04cf0b80772,6,Sab,108.5,95
687a5e5d9b36b04cf0b80772,7,Dom,98.4,86.15668202765
687a5e5d9b36b04cf0b80918,1,Lun,98.5,85.534734917733
687a5e5d9b36b04cf0b80918,2,Mar,98.4,85.4478976234
687a5e5d9b36b04cf0b80918,3,Mie,100.8,87.531992687386
