movement_id,year,tdpa
68798c739b36b04cf0b7c0c3,2021,149
68798c739b36b04cf0b7c0c3,2022,176
68798c739b36b04cf0b7c0c3,2023,144
68798c739b36b04cf0b7c0c3,2024,126
68798c739b36b04cf0b7c0c4,2009,288
68798c739b36b04cf0b7c0c4,2010,357
68798c739b36b04cf0b7c0c4,2011,377
68798c739b36b04cf0b7c0c4,2012,374
68798c739b36b04cf0b7c0c4,2013,404
68798c739b36b04cf0b7c0c4,2014,410
68798c739b36b04cf0b7c0c4,2015,438
68798c739b36b04cf0b7c0c4,2016,426
68798c739b36b04cf0b7c0c4,2017,419
68798c739b36b04cf0b7c0c4,2018,413
68798c739b36b04cf0b7c0c4,2019,434
68798c739b36b04cf0b7c0c4,2020,356
68798c739b36b04cf0b7c0c4,2021,387
68798c739b36b04cf0b7c0c4,2022,428
68798c739b36b04cf0b7c0c4,2023,408
68798c739b36b04cf0b7c0c4,2024,417
68798c739b36b04cf0b7c0c5,2009,1285
68798c739b36b04cf0b7c0c5,2010,1426
68798c739b36b04cf0b7c0c5,2011,905
68798c739b36b04cf0b7c0c5,2012,735
68798c739b36b04cf0b7c0c5,2013,795
68798c739b36b04cf0b7c0c5,2014,715
68798c739b36b04cf0b7c0c5,2015,1028
68798c739b36b04cf0b7c0c5,2016,1028
68798c739b36b04cf0b7c0c5,2017,1158
68798c739b36b04cf0b7c0c5,2018,879
68798c739b36b04cf0b7c0c5,2019,815
68798c739b36b04cf0b7c0c5,2020,667
68798c739b36b04cf0b7c0c5,2021,2067
68798c739b36b04cf0b7c0c5,2022,2267
68798c739b36b04cf0b7c0c5,2023,2314
68798c739b36b04cf0b7c0c5,2024,2249
68798c739b36b04cf0b7c0c6,2009,4704
68798c739b36b04cf0b7c0c6,2010,3902
68798c739b36b04cf0b7c0c6,2011,3832
68798c739b36b04cf0b7c0c6,2012,3705
68798c739b36b04cf0b7c0c6,2013,5010
68798c739b36b04cf0b7c0c6,2014,5630
68798c739b36b04cf0b7c0c6,2015,4985
68798c739b36b04cf0b7c0c6,2016,4865
68798c739b36b04cf0b7c0c6,2017,5003
68798c739b36b04cf0b7c0c6,2018,4996
68798c739b36b04cf0b7c0c6,2019,4924
68798c739b36b04cf0b7c0c6,2020,4224
68798c739b36b04cf0b7c0c6,2021,264
68798c739b36b04cf0b7c0c6,2022,278
68798c739b36b04cf0b7c0c6,2023,269
68798c739b36b04cf0b7c0c6,2024,253
68798c739b36b04cf0b7c0c7,2009,1261
68798c739b36b04cf0b7c0c7,2010,1677
68798c739b36b04cf0b7c0c7,2011,1324
68798c739b36b04cf0b7c0c7,2012,1317
68798c739b36b04cf0b7c0c7,2013,1300
68798c739b36b04cf0b7c0c7,2014,1203
68798c739b36b04cf0b7c0c7,2015,1480
68798c739b36b04cf0b7c0c7,2016,1604
68798c739b36b04cf0b7c0c7,2017,1632
68798c739b36b04cf0b7c0c7,2018,1776
68798c739b36b04cf0b7c0c7,2019,1539
68798c739b36b04cf0b7c0c7,2020,1130
68798c739b36b04cf0b7c0c7,2021,129
68798c739b36b04cf0b7c0c7,2022,122
68798c739b36b04cf0b7c0c7,2023,117
68798c739b36b04cf0b7c0c7,2024,117
68798c739b36b04cf0b7c0c8,2009,1156
68798c739b36b04cf0b7c0c8,2010,1789
68798c739b36b04cf0b7c0c8,2011,1950
68798c739b36b04cf0b7c0c8,2012,2673
68798c739b36b04cf0b7c0c8,2013,3230
68798c739b36b04cf0b7c0c8,2014,3684
68798c739b36b04cf0b7c0c8,2015,3219
68798c739b36b04cf0b7c0c8,2016,3186
68798c739b36b04cf0b7c0c8,2017,3801
68798c739b36b04cf0b7c0c8,2018,3440
68798c739b36b04cf0b7c0c8,2019,3350
68798c739b36b04cf0b7c0c8,2020,3622
68798c739b36b04cf0b7c0c8,2021,659
68798c739b36b04cf0b7c0c8,2022,818
68798c739b36b04cf0b7c0c8,2023,1081
68798c739b36b04cf0b7c0c8,2024,1195
68798c739b36b04cf0b7c0c9,2009,799
68798c739b36b04cf0b7c0c9,2010,845
68798c739b36b04cf0b7c0c9,2011,795
68798c739b36b04cf0b7c0c9,2012,674
68798c739b36b04cf0b7c0c9,2013,661
68798c739b36b04cf0b7c0c9,2014,591
68798c739b36b04cf0b7c0c9,2015,652
68798c739b36b04cf0b7c0c9,2016,793
68798c739b36b04cf0b7c0c9,2017,717
68798c739b36b04cf0b7c0c9,2018,864
68798c739b36b04cf0b7c0c9,2019,1179
68798c739b36b04cf0b7c0c9,2020,365
68798c739b36b04cf0b7c0c9,2021,132
68798c739b36b04cf0b7c0c9,2022,148
68798c739b36b04cf0b7c0c9,2023,145
68798c739b36b04cf0b7c0c9,2024,136
68798c739b36b04cf0b7c0ca,2009,171
68798c739b36b04cf0b7c0ca,2010,183
68798c739b36b04cf0b7c0ca,2011,200
68798c739b36b04cf0b7c0ca,2012,169
68798c739b36b04cf0b7c0ca,2013,200
68798c739b36b04cf0b7c0ca,2014,217
68798c739b36b04cf0b7c0ca,2015,256
68798c739b36b04cf0b7c0ca,2016,261
68798c739b36b04cf0b7c0ca,2017,328
68798c739b36b04cf0b7c0ca,2018,723
68798c739b36b04cf0b7c0ca,2019,797
68798c739b36b04cf0b7c0ca,2020,294
68798c739b36b04cf0b7c0ca,2021,268
68798c739b36b04cf0b7c0ca,2022,272
68798c739b36b04cf0b7c0ca,2023,256
68798c739b36b04cf0b7c0ca,2024,291
68798c739b36b04cf0b7c0cb,2009,704
68798c739b36b04cf0b7c0cb,2010,1209
68798c739b36b04cf0b7c0cb,2011,1434
68798c739b36b04cf0b7c0cb,2012,1379
68798c739b36b04cf0b7c0cb,2013,2373
68798c739b36b04cf0b7c0cb,2014,2095
68798c739b36b04cf0b7c0cb,2015,2656
68798c739b36b04cf0b7c0cb,2016,2978
68798c739b36b04cf0b7c0cb,2017,3119
68798c739b36b04cf0b7c0cb,2018,2999
68798c739b36b04cf0b7c0cb,2019,3003
68798c739b36b04cf0b7c0cb,2020,1586
68798c739b36b04cf0b7c0cb,2021,1629
68798c739b36b04cf0b7c0cb,2022,1661
68798c739b36b04cf0b7c0cb,2023,1671
68798c739b36b04cf0b7c0cb,2024,1860
68798c739b36b04cf0b7c0cc,2011,848
68798c739b36b04cf0b7c0cc,2012,1224
68798c739b36b04cf0b7c0cc,2013,1253
68798c739b36b04cf0b7c0cc,2014,1265
68798c739b36b04cf0b7c0cc,2015,1291
68798c739b36b04cf0b7c0cc,2016,1177
68798c739b36b04cf0b7c0cc,2017,1169
68798c739b36b04cf0b7c0cc,2018,1112
68798c739b36b04cf0b7c0cc,2019,1012
68798c739b36b04cf0b7c0cc,2020,691
68798c739b36b04cf0b7c0cc,2021,135
68798c739b36b04cf0b7c0cc,2022,148
68798c739b36b04cf0b7c0cc,2023,154
68798c739b36b04cf0b7c0cc,2024,175
68798c739b36b04cf0b7c0cd,2009,128
68798c739b36b04cf0b7c0cd,2010,140
68798c739b36b04cf0b7c0cd,2011,70
68798c739b36b04cf0b7c0cd,2012,37
68798c739b36b04cf0b7c0cd,2013,65
68798c739b36b04cf0b7c0cd,2014,48
68798c739b36b04cf0b7c0cd,2015,167
68798c739b36b04cf0b7c0cd,2016,150
68798c739b36b04cf0b7c0cd,2017,208
68798c739b36b04cf0b7c0cd,2018,124
68798c739b36b04cf0b7c0cd,2019,126
68798c739b36b04cf0b7c0cd,2020,135
68798c739b36b04cf0b7c0cd,2021,120
68798c739b36b04cf0b7c0cd,2022,111
68798c739b36b04cf0b7c0cd,2023,231
68798c739b36b04cf0b7c0cd,2024,190
68798c739b36b04cf0b7c0ce,2009,280
68798c739b36b04cf0b7c0ce,2010,391
68798c739b36b04cf0b7c0ce,2011,470
68798c739b36b04cf0b7c0ce,2012,557
68798c739b36b04cf0b7c0ce,2013,399
68798c739b36b04cf0b7c0ce,2014,405
68798c739b36b04cf0b7c0ce,2015,384
68798c739b36b04cf0b7c0ce,2016,396
68798c739b36b04cf0b7c0ce,2017,380
68798c739b36b04cf0b7c0ce,2018,390
68798c739b36b04cf0b7c0ce,2019,367
68798c739b36b04cf0b7c0ce,2020,327
68798c739b36b04cf0b7c0ce,2021,31
68798c739b36b04cf0b7c0ce,2022,39
68798c739b36b04cf0b7c0ce,2023,37
68798c739b36b04cf0b7c0ce,2024,28
68798c739b36b04cf0b7c0cf,2009,1828
68798c739b36b04cf0b7c0cf,2010,1888
68798c739b36b04cf0b7c0cf,2011,1744
68798c739b36b04cf0b7c0cf,2012,2132
68798c739b36b04cf0b7c0cf,2013,1943
68798c739b36b04cf0b7c0cf,2014,2070
68798c739b36b04cf0b7c0cf,2015,2004
68798c739b36b04cf0b7c0cf,2016,2003
68798c739b36b04cf0b7c0cf,2017,2104
68798c739b36b04cf0b7c0cf,2018,2244
68798c739b36b04cf0b7c0cf,2019,2084
68798c739b36b04cf0b7c0cf,2020,1932
68798c739b36b04cf0b7c0cf,2021,287
68798c739b36b04cf0b7c0cf,2022,346
68798c739b36b04cf0b7c0cf,2023,370
68798c739b36b04cf0b7c0cf,2024,291
68798c739b36b04cf0b7c0d0,2009,195
68798c739b36b04cf0b7c0d0,2010,213
68798c739b36b04cf0b7c0d0,2011,184
68798c739b36b04cf0b7c0d0,2012,167
68798c739b36b04cf0b7c0d0,2013,266
68798c739b36b04cf0b7c0d0,2014,245
68798c739b36b04cf0b7c0d0,2015,262
68798c739b36b04cf0b7c0d0,2016,275
68798c739b36b04cf0b7c0d0,2017,276
68798c739b36b04cf0b7c0d0,2018,268
68798c739b36b04cf0b7c0d0,2019,269
68798c739b36b04cf0b7c0d0,2020,248
68798c739b36b04cf0b7c0d0,2021,42
68798c739b36b04cf0b7c0d0,2022,52
68798c739b36b04cf0b7c0d0,2023,47
68798c739b36b04cf0b7c0d0,2024,42
68798c739b36b04cf0b7c0d1,2009,86
68798c739b36b04cf0b7c0d1,2010,80
68798c739b36b04cf0b7c0d1,2011,54
68798c739b36b04cf0b7c0d1,2012,41
68798c739b36b04cf0b7c0d1,2013,62
68798c739b36b04cf0b7c0d1,2014,41
68798c739b36b04cf0b7c0d1,2015,121
68798c739b36b04cf0b7c0d1,2016,118
68798c739b36b04cf0b7c0d1,2017,115
68798c739b36b04cf0b7c0d1,2018,115
68798c739b36b04cf0b7c0d1,2019,116
68798c739b36b04cf0b7c0d1,2020,110
68798c739b36b04cf0b7c0d1,2021,18
68798c739b36b04cf0b7c0d1,2022,23
68798c739b36b04cf0b7c0d1,2023,20
68798c739b36b04cf0b7c0d1,2024,20
68798c739b36b04cf0b7c0d2,2009,117
68798c739b36b04cf0b7c0d2,2010,158
68798c739b36b04cf0b7c0d2,2011,248
68798c739b36b04cf0b7c0d2,2012,255
68798c739b36b04cf0b7c0d2,2013,384
68798c739b36b04cf0b7c0d2,2014,391
68798c739b36b04cf0b7c0d2,2015,258
68798c739b36b04cf0b7c0d2,2016,239
68798c739b36b04cf0b7c0d2,2017,335
68798c739b36b04cf0b7c0d2,2018,281
68798c739b36b04cf0b7c0d2,2019,252
68798c739b36b04cf0b7c0d2,2020,357
68798c739b36b04cf0b7c0d2,2021,35
68798c739b36b04cf0b7c0d2,2022,64
68798c739b36b04cf0b7c0d2,2023,51
68798c739b36b04cf0b7c0d2,2024,42
68798c739b36b04cf0b7c0d3,2009,153
68798c739b36b04cf0b7c0d3,2010,85
68798c739b36b04cf0b7c0d3,2011,82
68798c739b36b04cf0b7c0d3,2012,50
68798c739b36b04cf0b7c0d3,2013,81
68798c739b36b04cf0b7c0d3,2014,55
68798c739b36b04cf0b7c0d3,2015,145
68798c739b36b04cf0b7c0d3,2016,199
68798c739b36b04cf0b7c0d3,2017,206
68798c739b36b04cf0b7c0d3,2018,190
68798c739b36b04cf0b7c0d3,2019,206
68798c739b36b04cf0b7c0d3,2020,92
68798c739b36b04cf0b7c0d3,2021,19
68798c739b36b04cf0b7c0d3,2022,25
68798c739b36b04cf0b7c0d3,2023,25
68798c739b36b04cf0b7c0d3,2024,26
68798c739b36b04cf0b7c0d4,2009,37
68798c739b36b04cf0b7c0d4,2010,67
68798c739b36b04cf0b7c0d4,2011,33
68798c739b36b04cf0b7c0d4,2012,64
68798c739b36b04cf0b7c0d4,2013,83
68798c739b36b04cf0b7c0d4,2014,106
68798c739b36b04cf0b7c0d4,2015,67
68798c739b36b04cf0b7c0d4,2016,44
68798c739b36b04cf0b7c0d4,2017,58
68798c739b36b04cf0b7c0d4,2018,47
68798c739b36b04cf0b7c0d4,2019,44
68798c739b36b04cf0b7c0d4,2020,48
68798c739b36b04cf0b7c0d4,2021,1570
68798c739b36b04cf0b7c0d4,2022,1979
68798c739b36b04cf0b7c0d4,2023,2531
68798c739b36b04cf0b7c0d4,2024,2740
68798c739b36b04cf0b7c0d5,2009,46
68798c739b36b04cf0b7c0d5,2010,52
68798c739b36b04cf0b7c0d5,2011,49
68798c739b36b04cf0b7c0d5,2012,32
68798c739b36b04cf0b7c0d5,2013,47
68798c739b36b04cf0b7c0d5,2014,38
68798c739b36b04cf0b7c0d5,2015,97
68798c739b36b04cf0b7c0d5,2016,76
68798c739b36b04cf0b7c0d5,2017,72
68798c739b36b04cf0b7c0d5,2018,69
68798c739b36b04cf0b7c0d5,2019,55
68798c739b36b04cf0b7c0d5,2020,35
68798c739b36b04cf0b7c0d5,2021,448
68798c739b36b04cf0b7c0d5,2022,539
68798c739b36b04cf0b7c0d5,2023,499
68798c739b36b04cf0b7c0d5,2024,499
68798c739b36b04cf0b7c0d6,2009,419
68798c739b36b04cf0b7c0d6,2010,474
68798c739b36b04cf0b7c0d6,2011,548
68798c739b36b04cf0b7c0d6,2012,397
68798c739b36b04cf0b7c0d6,2013,381
68798c739b36b04cf0b7c0d6,2014,510
68798c739b36b04cf0b7c0d6,2015,344
68798c739b36b04cf0b7c0d6,2016,384
68798c739b36b04cf0b7c0d6,2017,379
68798c739b36b04cf0b7c0d6,2018,369
68798c739b36b04cf0b7c0d6,2019,357
68798c739b36b04cf0b7c0d6,2020,299
68798c739b36b04cf0b7c0d6,2021,1799
68798c739b36b04cf0b7c0d6,2022,1916
68798c739b36b04cf0b7c0d6,2023,1889
68798c739b36b04cf0b7c0d6,2024,1867
68798c739b36b04cf0b7c0d7,2009,72
68798c739b36b04cf0b7c0d7,2010,72
68798c739b36b04cf0b7c0d7,2011,47
68798c739b36b04cf0b7c0d7,2012,17
68798c739b36b04cf0b7c0d7,2013,36
68798c739b36b04cf0b7c0d7,2014,28
68798c739b36b04cf0b7c0d7,2015,81
68798c739b36b04cf0b7c0d7,2016,73
68798c739b36b04cf0b7c0d7,2017,77
68798c739b36b04cf0b7c0d7,2018,69
68798c739b36b04cf0b7c0d7,2019,54
68798c739b36b04cf0b7c0d7,2020,40
68798c739b36b04cf0b7c0d7,2021,294
68798c739b36b04cf0b7c0d7,2022,344
68798c739b36b04cf0b7c0d7,2023,447
68798c739b36b04cf0b7c0d7,2024,265
68798c739b36b04cf0b7c0d8,2009,31
68798c739b36b04cf0b7c0d8,2010,35
68798c739b36b04cf0b7c0d8,2011,19
68798c739b36b04cf0b7c0d8,2012,11
68798c739b36b04cf0b7c0d8,2013,14
68798c739b36b04cf0b7c0d8,2014,14
68798c739b36b04cf0b7c0d8,2015,41
68798c739b36b04cf0b7c0d8,2016,44
68798c739b36b04cf0b7c0d8,2017,42
68798c739b36b04cf0b7c0d8,2018,41
68798c739b36b04cf0b7c0d8,2019,35
68798c739b36b04cf0b7c0d8,2020,20
68798c739b36b04cf0b7c0d8,2021,669
68798c739b36b04cf0b7c0d8,2022,708
68798c739b36b04cf0b7c0d8,2023,702
68798c739b36b04cf0b7c0d8,2024,713
68798c739b36b04cf0b7c0d9,2009,29
68798c739b36b04cf0b7c0d9,2010,36
68798c739b36b04cf0b7c0d9,2011,40
68798c739b36b04cf0b7c0d9,2012,35
68798c739b36b04cf0b7c0d9,2013,43
68798c739b36b04cf0b7c0d9,2014,30
68798c739b36b04cf0b7c0d9,2015,93
68798c739b36b04cf0b7c0d9,2016,103
68798c739b36b04cf0b7c0d9,2017,96
68798c739b36b04cf0b7c0d9,2018,105
68798c739b36b04cf0b7c0d9,2019,104
68798c739b36b04cf0b7c0d9,2020,49
68798c739b36b04cf0b7c0d9,2021,244
68798c739b36b04cf0b7c0d9,2022,272
68798c739b36b04cf0b7c0d9,2023,273
68798c739b36b04cf0b7c0d9,2024,300
68798c739b36b04cf0b7c0da,2009,72
68798c739b36b04cf0b7c0da,2010,73
68798c739b36b04cf0b7c0da,2011,20
68798c739b36b04cf0b7c0da,2012,11
68798c739b36b04cf0b7c0da,2013,19
68798c739b36b04cf0b7c0da,2014,15
68798c739b36b04cf0b7c0da,2015,40
68798c739b36b04cf0b7c0da,2016,38
68798c739b36b04cf0b7c0da,2017,35
68798c739b36b04cf0b7c0da,2018,31
68798c739b36b04cf0b7c0da,2019,26
68798c739b36b04cf0b7c0da,2020,13
68798c739b36b04cf0b7c0da,2021,207
68798c739b36b04cf0b7c0da,2022,258
68798c739b36b04cf0b7c0da,2023,235
68798c739b36b04cf0b7c0da,2024,238
68798c739b36b04cf0b7c0db,2011,344
68798c739b36b04cf0b7c0db,2012,369
68798c739b36b04cf0b7c0db,2013,335
68798c739b36b04cf0b7c0db,2014,348
68798c739b36b04cf0b7c0db,2015,525
68798c739b36b04cf0b7c0db,2016,545
68798c739b36b04cf0b7c0db,2017,560
68798c739b36b04cf0b7c0db,2018,542
68798c739b36b04cf0b7c0db,2019,433
68798c739b36b04cf0b7c0db,2020,351
68798c739b36b04cf0b7c0db,2021,514
68798c739b36b04cf0b7c0db,2022,635
68798c739b36b04cf0b7c0db,2023,710
68798c739b36b04cf0b7c0db,2024,684
68798c739b36b04cf0b7c0dc,2009,631
68798c739b36b04cf0b7c0dc,2010,919
68798c739b36b04cf0b7c0dc,2011,533
68798c739b36b04cf0b7c0dc,2012,551
68798c739b36b04cf0b7c0dc,2013,547
68798c739b36b04cf0b7c0dc,2014,756
68798c739b36b04cf0b7c0dc,2015,697
68798c739b36b04cf0b7c0dc,2016,721
68798c739b36b04cf0b7c0dc,2017,903
68798c739b36b04cf0b7c0dc,2018,1013
68798c739b36b04cf0b7c0dc,2019,884
68798c739b36b04cf0b7c0dc,2020,871
68798c739b36b04cf0b7c0dc,2021,133
68798c739b36b04cf0b7c0dc,2022,135
68798c739b36b04cf0b7c0dc,2023,128
68798c739b36b04cf0b7c0dc,2024,117
68798c739b36b04cf0b7c0dd,2009,503
68798c739b36b04cf0b7c0dd,2010,277
68798c739b36b04cf0b7c0dd,2011,316
68798c739b36b04cf0b7c0dd,2012,327
68798c739b36b04cf0b7c0dd,2013,358
68798c739b36b04cf0b7c0dd,2014,492
68798c739b36b04cf0b7c0dd,2015,549
68798c739b36b04cf0b7c0dd,2016,537
68798c739b36b04cf0b7c0dd,2017,523
68798c739b36b04cf0b7c0dd,2018,531
68798c739b36b04cf0b7c0dd,2019,454
68798c739b36b04cf0b7c0dd,2020,364
68798c739b36b04cf0b7c0dd,2021,114
68798c739b36b04cf0b7c0dd,2022,112
68798c739b36b04cf0b7c0dd,2023,110
68798c739b36b04cf0b7c0dd,2024,99
68798c739b36b04cf0b7c0de,2009,1437
68798c739b36b04cf0b7c0de,2010,1525
68798c739b36b04cf0b7c0de,2011,1507
68798c739b36b04cf0b7c0de,2012,2174
68798c739b36b04cf0b7c0de,2013,1839
68798c739b36b04cf0b7c0de,2014,2235
68798c739b36b04cf0b7c0de,2015,1851
68798c739b36b04cf0b7c0de,2016,1871
68798c739b36b04cf0b7c0de,2017,1828
68798c739b36b04cf0b7c0de,2018,1960
68798c739b36b04cf0b7c0de,2019,1896
68798c739b36b04cf0b7c0de,2020,1658
68798c739b36b04cf0b7c0de,2021,262
68798c739b36b04cf0b7c0de,2022,263
68798c739b36b04cf0b7c0de,2023,238
68798c739b36b04cf0b7c0de,2024,249
68798c739b36b04cf0b7c0df,2009,224
68798c739b36b04cf0b7c0df,2010,271
68798c739b36b04cf0b7c0df,2011,269
68798c739b36b04cf0b7c0df,2012,334
68798c739b36b04cf0b7c0df,2013,321
68798c739b36b04cf0b7c0df,2014,326
68798c739b36b04cf0b7c0df,2015,400
68798c739b36b04cf0b7c0df,2016,383
68798c739b36b04cf0b7c0df,2017,347
68798c739b36b04cf0b7c0df,2018,332
68798c739b36b04cf0b7c0df,2019,361
68798c739b36b04cf0b7c0df,2020,265
68798c739b36b04cf0b7c0df,2021,291
68798c739b36b04cf0b7c0df,2022,332
68798c739b36b04cf0b7c0df,2023,312
68798c739b36b04cf0b7c0df,2024,307
68798c739b36b04cf0b7c0e0,2009,779
68798c739b36b04cf0b7c0e0,2010,679
68798c739b36b04cf0b7c0e0,2011,489
68798c739b36b04cf0b7c0e0,2012,431
68798c739b36b04cf0b7c0e0,2013,481
68798c739b36b04cf0b7c0e0,2014,502
68798c739b36b04cf0b7c0e0,2015,728
68798c739b36b04cf0b7c0e0,2016,766
68798c739b36b04cf0b7c0e0,2017,761
68798c739b36b04cf0b7c0e0,2018,779
68798c739b36b04cf0b7c0e0,2019,746
68798c739b36b04cf0b7c0e0,2020,639
68798c739b36b04cf0b7c0e0,2021,234
68798c739b36b04cf0b7c0e0,2022,233
68798c739b36b04cf0b7c0e0,2023,214
68798c739b36b04cf0b7c0e0,2024,214
68798c739b36b04cf0b7c0e1,2009,328
68798c739b36b04cf0b7c0e1,2010,304
68798c739b36b04cf0b7c0e1,2011,154
68798c739b36b04cf0b7c0e1,2012,123
68798c739b36b04cf0b7c0e1,2013,159
68798c739b36b04cf0b7c0e1,2014,173
68798c739b36b04cf0b7c0e1,2015,261
68798c739b36b04cf0b7c0e1,2016,313
68798c739b36b04cf0b7c0e1,2017,310
68798c739b36b04cf0b7c0e1,2018,299
68798c739b36b04cf0b7c0e1,2019,271
68798c739b36b04cf0b7c0e1,2020,220
68798c739b36b04cf0b7c0e1,2021,30
68798c739b36b04cf0b7c0e1,2022,30
68798c739b36b04cf0b7c0e1,2023,38
68798c739b36b04cf0b7c0e1,2024,19
68798c739b36b04cf0b7c0e2,2009,72
68798c739b36b04cf0b7c0e2,2010,73
68798c739b36b04cf0b7c0e2,2011,137
68798c739b36b04cf0b7c0e2,2012,76
68798c739b36b04cf0b7c0e2,2013,102
68798c739b36b04cf0b7c0e2,2014,191
68798c739b36b04cf0b7c0e2,2015,182
68798c739b36b04cf0b7c0e2,2016,230
68798c739b36b04cf0b7c0e2,2017,213
68798c739b36b04cf0b7c0e2,2018,201
68798c739b36b04cf0b7c0e2,2019,207
68798c739b36b04cf0b7c0e2,2020,164
68798c739b36b04cf0b7c0e2,2021,195
68798c739b36b04cf0b7c0e2,2022,210
68798c739b36b04cf0b7c0e2,2023,199
68798c739b36b04cf0b7c0e2,2024,198
68798c739b36b04cf0b7c0e3,2011,344
68798c739b36b04cf0b7c0e3,2012,369
68798c739b36b04cf0b7c0e3,2013,335
68798c739b36b04cf0b7c0e3,2014,348
68798c739b36b04cf0b7c0e3,2015,525
68798c739b36b04cf0b7c0e3,2016,545
68798c739b36b04cf0b7c0e3,2017,560
68798c739b36b04cf0b7c0e3,2018,542
68798c739b36b04cf0b7c0e3,2019,433
68798c739b36b04cf0b7c0e3,2020,351
68798c739b36b04cf0b7c0e3,2021,185
68798c739b36b04cf0b7c0e3,2022,203
68798c739b36b04cf0b7c0e3,2023,205
68798c739b36b04cf0b7c0e3,2024,205
68798c739b36b04cf0b7c0e4,2009,181
68798c739b36b04cf0b7c0e4,2010,213
68798c739b36b04cf0b7c0e4,2011,137
68798c739b36b04cf0b7c0e4,2012,118
68798c739b36b04cf0b7c0e4,2013,117
68798c739b36b04cf0b7c0e4,2014,149
68798c739b36b04cf0b7c0e4,2015,144
68798c739b36b04cf0b7c0e4,2016,161
68798c739b36b04cf0b7c0e4,2017,180
68798c739b36b04cf0b7c0e4,2018,253
68798c739b36b04cf0b7c0e4,2019,195
68798c739b36b04cf0b7c0e4,2020,101
68798c739b36b04cf0b7c0e4,2021,142
68798c739b36b04cf0b7c0e4,2022,170
68798c739b36b04cf0b7c0e4,2023,180
68798c739b36b04cf0b7c0e4,2024,151
68798c739b36b04cf0b7c0e5,2009,74
68798c739b36b04cf0b7c0e5,2010,89
68798c739b36b04cf0b7c0e5,2011,74
68798c739b36b04cf0b7c0e5,2012,69
68798c739b36b04cf0b7c0e5,2013,82
68798c739b36b04cf0b7c0e5,2014,88
68798c739b36b04cf0b7c0e5,2015,86
68798c739b36b04cf0b7c0e5,2016,93
68798c739b36b04cf0b7c0e5,2017,117
68798c739b36b04cf0b7c0e5,2018,204
68798c739b36b04cf0b7c0e5,2019,175
68798c739b36b04cf0b7c0e5,2020,109
68798c739b36b04cf0b7c0e5,2021,113
68798c739b36b04cf0b7c0e5,2022,152
68798c739b36b04cf0b7c0e5,2023,161
68798c739b36b04cf0b7c0e5,2024,141
68798c739b36b04cf0b7c0e6,2009,104
68798c739b36b04cf0b7c0e6,2010,112
68798c739b36b04cf0b7c0e6,2011,126
68798c739b36b04cf0b7c0e6,2012,121
68798c739b36b04cf0b7c0e6,2013,128
68798c739b36b04cf0b7c0e6,2014,147
68798c739b36b04cf0b7c0e6,2015,150
68798c739b36b04cf0b7c0e6,2016,167
68798c739b36b04cf0b7c0e6,2017,216
68798c739b36b04cf0b7c0e6,2018,374
68798c739b36b04cf0b7c0e6,2019,337
68798c739b36b04cf0b7c0e6,2020,178
68798c739b36b04cf0b7c0e6,2021,178
68798c739b36b04cf0b7c0e6,2022,213
68798c739b36b04cf0b7c0e6,2023,235
68798c739b36b04cf0b7c0e6,2024,229
68798c739b36b04cf0b7c0e7,2009,147
68798c739b36b04cf0b7c0e7,2010,145
68798c739b36b04cf0b7c0e7,2011,158
68798c739b36b04cf0b7c0e7,2012,156
68798c739b36b04cf0b7c0e7,2013,185
68798c739b36b04cf0b7c0e7,2014,221
68798c739b36b04cf0b7c0e7,2015,225
68798c739b36b04cf0b7c0e7,2016,243
68798c739b36b04cf0b7c0e7,2017,301
68798c739b36b04cf0b7c0e7,2018,579
68798c739b36b04cf0b7c0e7,2019,469
68798c739b36b04cf0b7c0e7,2020,231
68798c739b36b04cf0b7c0e7,2021,359
68798c739b36b04cf0b7c0e7,2022,439
68798c739b36b04cf0b7c0e7,2023,453
68798c739b36b04cf0b7c0e7,2024,411
68798c739b36b04cf0b7c0e8,2009,148
68798c739b36b04cf0b7c0e8,2010,97
68798c739b36b04cf0b7c0e8,2011,113
68798c739b36b04cf0b7c0e8,2012,103
68798c739b36b04cf0b7c0e8,2013,100
68798c739b36b04cf0b7c0e8,2014,105
68798c739b36b04cf0b7c0e8,2015,118
68798c739b36b04cf0b7c0e8,2016,133
68798c739b36b04cf0b7c0e8,2017,172
68798c739b36b04cf0b7c0e8,2018,277
68798c739b36b04cf0b7c0e8,2019,262
68798c739b36b04cf0b7c0e8,2020,209
68798c739b36b04cf0b7c0e8,2021,117
68798c739b36b04cf0b7c0e8,2022,127
68798c739b36b04cf0b7c0e8,2023,127
68798c739b36b04cf0b7c0e8,2024,115
68798c739b36b04cf0b7c0e9,2009,18
68798c739b36b04cf0b7c0e9,2010,18
68798c739b36b04cf0b7c0e9,2011,29
68798c739b36b04cf0b7c0e9,2012,14
68798c739b36b04cf0b7c0e9,2013,13
68798c739b36b04cf0b7c0e9,2014,21
68798c739b36b04cf0b7c0e9,2015,16
68798c739b36b04cf0b7c0e9,2016,21
68798c739b36b04cf0b7c0e9,2017,21
68798c739b36b04cf0b7c0e9,2018,37
68798c739b36b04cf0b7c0e9,2019,34
68798c739b36b04cf0b7c0e9,2020,22
68798c739b36b04cf0b7c0e9,2021,20
68798c739b36b04cf0b7c0e9,2022,19
68798c739b36b04cf0b7c0e9,2023,25
68798c739b36b04cf0b7c0e9,2024,18
