station_id,year,tdpa
687a5e5e9b36b04cf0b828d9,2024,15793
687a5e5e9b36b04cf0b828d9,2023,14228
687a5e5e9b36b04cf0b828d9,2022,13280
687a5e5e9b36b04cf0b828d9,2021,13879
687a5e5e9b36b04cf0b828d9,2020,13445
687a5e5e9b36b04cf0b828d9,2019,13992
687a5e5e9b36b04cf0b828d9,2018,13146
687a5e5e9b36b04cf0b828d9,2017,13453
687a5e5e9b36b04cf0b828d9,2016,13020
687a5e5e9b36b04cf0b828d9,2015,12193
687a5e5e9b36b04cf0b828d9,2014,11842
687a5e5e9b36b04cf0b828d9,2013,11167
687a5e5e9b36b04cf0b828d9,2012,9493
687a5e5e9b36b04cf0b828d9,2011,8950
687a5e5e9b36b04cf0b828d9,2010,7955
687a5e5e9b36b04cf0b828da,2024,14023
687a5e5e9b36b04cf0b828da,2023,13271
687a5e5e9b36b04cf0b828da,2022,13245
687a5e5e9b36b04cf0b828da,2021,12934
687a5e5e9b36b04cf0b828da,2020,12106
687a5e5e9b36b04cf0b828da,2019,13609
687a5e5e9b36b04cf0b828da,2018,13255
687a5e5e9b36b04cf0b828da,2017,13607
687a5e5e9b36b04cf0b828da,2016,13472
687a5e5e9b36b04cf0b828da,2015,12009
687a5e5e9b36b04cf0b828da,2014,11559
687a5e5e9b36b04cf0b828da,2013,11072
687a5e5e9b36b04cf0b828da,2012,9783
687a5e5e9b36b04cf0b828da,2011,8935
687a5e5e9b36b04cf0b828da,2010,7970
687a5e5e9b36b04cf0b829e6,2024,5444
687a5e5e9b36b04cf0b829e6,2023,4939
687a5e5e9b36b04cf0b829e6,2022,5443
687a5e5e9b36b04cf0b829e6,2021,5081
687a5e5e9b36b04cf0b829e6,2020,4660
687a5e5e9b36b04cf0b829e6,2019,4999
687a5e5e9b36b04cf0b829e6,2018,5203
687a5e5e9b36b04cf0b829e6,2017,4876
687a5e5e9b36b04cf0b829e6,2016,5101
687a5e5e9b36b04cf0b829e6,2015,4926
687a5e5e9b36b04cf0b829e6,2014,5241
687a5e5e9b36b04cf0b829e6,2013,4880
687a5e5e9b36b04cf0b829e6,2012,4799
687a5e5e9b36b04cf0b829e6,2011,4759
687a5e5e9b36b04cf0b829e6,2010,4965
687a5e5e9b36b04cf0b829e7,2024,18341
687a5e5e9b36b04cf0b829e7,2023,16598
687a5e5e9b36b04cf0b829e7,2022,16432
687a5e5e9b36b04cf0b829e7,2021,12688
687a5e5e9b36b04cf0b829e7,2020,12802
687a5e5e9b36b04cf0b829e7,2019,12813
687a5e5e9b36b04cf0b829e7,2018,11906
687a5e5e9b36b04cf0b829e7,2017,10711
687a5e5e9b36b04cf0b829e7,2016,10940
687a5e5e9b36b04cf0b829e7,2015,10693
687a5e5e9b36b04cf0b829e7,2014,10498
687a5e5e9b36b04cf0b829e7,2013,9778
687a5e5e9b36b04cf0b829e7,2012,10110
687a5e5e9b36b04cf0b829e7,2011,9674
687a5e5e9b36b04cf0b829e7,2010,3962
687a5e5e9b36b04cf0b829e8,2024,6697
687a5e5e9b36b04cf0b829e8,2023,6456
687a5e5e9b36b04cf0b829e8,2022,6563
687a5e5e9b36b04cf0b829e8,2021,6226
687a5e5e9b36b04cf0b829e8,2020,5916
687a5e5e9b36b04cf0b829e8,2019,5985
687a5e5e9b36b04cf0b829e8,2018,5872
687a5e5e9b36b04cf0b829e8,2017,5075
687a5e5e9b36b04cf0b829e8,2016,5832
687a5e5e9b36b04cf0b829e8,2015,5616
687a5e5e9b36b04cf0b829e8,2014,5401
687a5e5e9b36b04cf0b829e8,2013,5201
687a5e5e9b36b04cf0b829e8,2012,4854
687a5e5e9b36b04cf0b829e8,2011,4769
687a5e5e9b36b04cf0b829e8,2010,3924
687a5e5e9b36b04cf0b829e9,2024,6812
687a5e5e9b36b04cf0b829e9,2023,6588
687a5e5e9b36b04cf0b829e9,2022,7001
687a5e5e9b36b04cf0b829e9,2021,6195
687a5e5e9b36b04cf0b829e9,2020,5854
687a5e5e9b36b04cf0b829e9,2019,6170
687a5e5e9b36b04cf0b829e9,2018,5607
687a5e5e9b36b04cf0b829e9,2017,5778
687a5e5e9b36b04cf0b829e9,2016,5496
687a5e5e9b36b04cf0b829e9,2015,5530
687a5e5e9b36b04cf0b829e9,2014,5203
687a5e5e9b36b04cf0b829e9,2013,5010
687a5e5e9b36b04cf0b829e9,2012,4731
687a5e5e9b36b04cf0b829e9,2011,4646
687a5e5e9b36b04cf0b829e9,2010,3924
687a5e5d9b36b04cf0b7fcb7,2024,11214
687a5e5d9b36b04cf0b7fcb7,2023,10733
687a5e5d9b36b04cf0b7fcb7,2022,9632
687a5e5d9b36b04cf0b7fcb7,2021,10373
687a5e5d9b36b04cf0b7fcb7,2020,10593
687a5e5d9b36b04cf0b7fcb7,2019,10741
687a5e5d9b36b04cf0b7fcb7,2018,10677
687a5e5d9b36b04cf0b7fcb7,2017,9145
687a5e5d9b36b04cf0b7fcb7,2016,8677
687a5e5d9b36b04cf0b7fcb7,2015,9031
687a5e5d9b36b04cf0b7fcb7,2014,8820
687a5e5d9b36b04cf0b7fcb7,2013,8801
687a5e5d9b36b04cf0b7fcb7,2012,7642
687a5e5d9b36b04cf0b7fcb7,2011,6720
687a5e5d9b36b04cf0b7fcb7,2010,6443
687a5e5d9b36b04cf0b7fcb8,2024,6944
687a5e5d9b36b04cf0b7fcb8,2023,7377
687a5e5d9b36b04cf0b7fcb8,2022,6943
687a5e5d9b36b04cf0b7fcb8,2021,5092
687a5e5d9b36b04cf0b7fcb8,2020,5169
687a5e5d9b36b04cf0b7fcb8,2019,6351
687a5e5d9b36b04cf0b7fcb8,2018,5799
687a5e5d9b36b04cf0b7fcb8,2017,5042
687a5e5d9b36b04cf0b7fcb8,2016,5279
687a5e5d9b36b04cf0b7fcb8,2015,4696
687a5e5d9b36b04cf0b7fcb8,2014,4844
687a5e5d9b36b04cf0b7fcb8,2013,4504
687a5e5d9b36b04cf0b7fcb8,2012,4383
687a5e5d9b36b04cf0b7fcb8,2011,4340
687a5e5d9b36b04cf0b7fcb8,2010,4705
687a5e5d9b36b04cf0b7fcb9,2024,7259
687a5e5d9b36b04cf0b7fcb9,2023,6339
687a5e5d9b36b04cf0b7fcb9,2022,5919
687a5e5d9b36b04cf0b7fcb9,2021,3112
687a5e5d9b36b04cf0b7fcb9,2020,3105
687a5e5d9b36b04cf0b7fcb9,2019,3614
687a5e5d9b36b04cf0b7fcb9,2018,3523
687a5e5d9b36b04cf0b7fcb9,2017,3507
687a5e5d9b36b04cf0b7fcb9,2016,5026
687a5e5d9b36b04cf0b7fcb9,2015,4153
687a5e5d9b36b04cf0b7fcb9,2014,4084
687a5e5d9b36b04cf0b7fcb9,2013,4111
687a5e5d9b36b04cf0b7fcb9,2012,3700
687a5e5d9b36b04cf0b7fcb9,2011,3634
687a5e5d9b36b04cf0b7fcb9,2010,3173
687a5e5d9b36b04cf0b7fcba,2024,9274
687a5e5d9b36b04cf0b7fcba,2023,8741
687a5e5d9b36b04cf0b7fcba,2022,7143
687a5e5d9b36b04cf0b7fcba,2021,5634
687a5e5d9b36b04cf0b7fcba,2020,6206
687a5e5d9b36b04cf0b7fcba,2019,6491
687a5e5d9b36b04cf0b7fcba,2018,6845
687a5e5d9b36b04cf0b7fcba,2017,6459
687a5e5d9b36b04cf0b7fcba,2016,5825
687a5e5d9b36b04cf0b7fcba,2015,4818
687a5e5d9b36b04cf0b7fcba,2014,4635
687a5e5d9b36b04cf0b7fcba,2013,4750
687a5e5d9b36b04cf0b7fcba,2012,4230
687a5e5d9b36b04cf0b7fcba,2011,4288
687a5e5d9b36b04cf0b7fcba,2010,4585
687a5e5d9b36b04cf0b7fcbb,2024,7874
687a5e5d9b36b04cf0b7fcbb,2023,6817
687a5e5d9b36b04cf0b7fcbb,2022,7098
687a5e5d9b36b04cf0b7fcbb,2021,6687
687a5e5d9b36b04cf0b7fcbb,2020,7143
687a5e5d9b36b04cf0b7fcbb,2019,8263
687a5e5d9b36b04cf0b7fcbb,2018,7102
687a5e5d9b36b04cf0b7fcbb,2017,6739
687a5e5d9b36b04cf0b7fcbb,2016,6813
687a5e5d9b36b04cf0b7fcbb,2015,6686
687a5e5d9b36b04cf0b7fcbb,2014,6034
687a5e5d9b36b04cf0b7fcbb,2013,5729
687a5e5d9b36b04cf0b7fcbb,2012,5670
687a5e5d9b36b04cf0b7fcbb,2011,5165
687a5e5d9b36b04cf0b7fcbb,2010,4488
687a5e5d9b36b04cf0b80882,2024,84420
687a5e5d9b36b04cf0b80882,2023,83296
687a5e5d9b36b04cf0b80882,2022,85340
687a5e5d9b36b04cf0b80882,2021,78018
687a5e5d9b36b04cf0b80882,2020,77252
687a5e5d9b36b04cf0b80882,2019,84996
687a5e5d9b36b04cf0b80882,2018,71072
687a5e5d9b36b04cf0b80882,2017,72751
687a5e5d9b36b04cf0b80882,2016,73822
687a5e5d9b36b04cf0b80882,2015,66645
687a5e5d9b36b04cf0b80882,2014,61625
687a5e5d9b36b04cf0b80882,2013,59254
687a5e5d9b36b04cf0b80882,2012,47532
687a5e5d9b36b04cf0b80882,2011,46334
687a5e5d9b36b04cf0b80882,2010,33448
687a5e5d9b36b04cf0b80883,2024,82627
687a5e5d9b36b04cf0b80883,2023,81411
687a5e5d9b36b04cf0b80883,2022,86357
687a5e5d9b36b04cf0b80883,2021,78287
687a5e5d9b36b04cf0b80883,2020,77509
687a5e5d9b36b04cf0b80883,2019,84698
687a5e5d9b36b04cf0b80883,2018,71076
687a5e5d9b36b04cf0b80883,2017,72751
687a5e5d9b36b04cf0b80883,2016,73851
687a5e5d9b36b04cf0b80883,2015,66850
687a5e5d9b36b04cf0b80883,2014,62421
687a5e5d9b36b04cf0b80883,2013,59669
687a5e5d9b36b04cf0b80883,2012,48016
687a5e5d9b36b04cf0b80883,2011,45622
687a5e5d9b36b04cf0b80883,2010,34141
687a5e5d9b36b04cf0b80884,2024,75922
687a5e5d9b36b04cf0b80884,2023,67262
687a5e5d9b36b04cf0b80884,2022,62373
687a5e5d9b36b04cf0b80884,2021,55402
687a5e5d9b36b04cf0b80884,2020,51143
687a5e5d9b36b04cf0b80884,2019,57061
687a5e5d9b36b04cf0b80884,2018,51551
687a5e5d9b36b04cf0b80884,2017,47102
687a5e5d9b36b04cf0b80884,2016,47707
687a5e5d9b36b04cf0b80884,2015,44484
687a5e5d9b36b04cf0b80884,2014,43122
687a5e5d9b36b04cf0b80884,2013,49578
687a5e5d9b36b04cf0b80884,2012,53252
687a5e5d9b36b04cf0b80884,2011,53023
687a5e5d9b36b04cf0b80884,2010,20493
687a5e5d9b36b04cf0b80885,2024,71720
687a5e5d9b36b04cf0b80885,2023,63558
687a5e5d9b36b04cf0b80885,2022,59142
687a5e5d9b36b04cf0b80885,2021,54197
687a5e5d9b36b04cf0b80885,2020,52901
687a5e5d9b36b04cf0b80885,2019,55232
687a5e5d9b36b04cf0b80885,2018,47066
687a5e5d9b36b04cf0b80885,2017,43573
687a5e5d9b36b04cf0b80885,2016,44902
687a5e5d9b36b04cf0b80885,2015,42379
687a5e5d9b36b04cf0b80885,2014,45613
687a5e5d9b36b04cf0b80885,2013,50200
687a5e5d9b36b04cf0b80885,2012,52708
687a5e5d9b36b04cf0b80885,2011,51423
687a5e5d9b36b04cf0b80885,2010,21425
687a5e5d9b36b04cf0b80886,2024,26348
687a5e5d9b36b04cf0b80886,2023,23874
687a5e5d9b36b04cf0b80886,2022,26495
687a5e5d9b36b04cf0b80886,2021,24267
687a5e5d9b36b04cf0b80886,2020,19674
687a5e5d9b36b04cf0b80886,2019,24391
687a5e5d9b36b04cf0b80886,2018,20870
687a5e5d9b36b04cf0b80886,2017,20171
687a5e5d9b36b04cf0b80886,2016,21208
687a5e5d9b36b04cf0b80886,2015,20915
687a5e5d9b36b04cf0b80886,2014,19496
687a5e5d9b36b04cf0b80886,2013,21457
687a5e5d9b36b04cf0b80886,2012,19481
687a5e5d9b36b04cf0b80886,2011,19163
687a5e5d9b36b04cf0b80886,2010,14719
687a5e5d9b36b04cf0b80887,2024,25947
687a5e5d9b36b04cf0b80887,2023,23524
687a5e5d9b36b04cf0b80887,2022,26192
687a5e5d9b36b04cf0b80887,2021,24205
687a5e5d9b36b04cf0b80887,2020,19043
687a5e5d9b36b04cf0b80887,2019,24457
687a5e5d9b36b04cf0b80887,2018,21024
687a5e5d9b36b04cf0b80887,2017,20743
687a5e5d9b36b04cf0b80887,2016,20927
687a5e5d9b36b04cf0b80887,2015,20650
687a5e5d9b36b04cf0b80887,2014,19512
687a5e5d9b36b04cf0b80887,2013,21390
687a5e5d9b36b04cf0b80887,2012,19641
687a5e5d9b36b04cf0b80887,2011,18458
687a5e5d9b36b04cf0b80887,2010,14313
687a5e5d9b36b04cf0b80888,2024,16180
687a5e5d9b36b04cf0b80888,2023,14752
687a5e5d9b36b04cf0b80888,2022,12698
687a5e5d9b36b04cf0b80888,2021,10855
687a5e5d9b36b04cf0b80888,2020,10701
687a5e5d9b36b04cf0b80888,2019,10560
687a5e5d9b36b04cf0b80888,2018,10324
687a5e5d9b36b04cf0b80888,2017,9568
687a5e5d9b36b04cf0b80888,2016,9275
687a5e5d9b36b04cf0b80888,2015,8957
687a5e5d9b36b04cf0b80888,2014,8729
687a5e5d9b36b04cf0b80888,2013,8779
687a5e5d9b36b04cf0b80888,2012,8959
687a5e5d9b36b04cf0b80888,2011,8052
687a5e5d9b36b04cf0b80888,2010,6788
687a5e5d9b36b04cf0b80889,2024,16847
687a5e5d9b36b04cf0b80889,2023,15357
687a5e5d9b36b04cf0b80889,2022,13311
687a5e5d9b36b04cf0b80889,2021,11111
687a5e5d9b36b04cf0b80889,2020,11379
687a5e5d9b36b04cf0b80889,2019,11048
687a5e5d9b36b04cf0b80889,2018,10584
687a5e5d9b36b04cf0b80889,2017,9924
687a5e5d9b36b04cf0b80889,2016,9153
687a5e5d9b36b04cf0b80889,2015,8941
687a5e5d9b36b04cf0b80889,2014,8797
687a5e5d9b36b04cf0b80889,2013,8895
687a5e5d9b36b04cf0b80889,2012,8752
687a5e5d9b36b04cf0b80889,2011,8302
687a5e5d9b36b04cf0b80889,2010,6726
687a5e5d9b36b04cf0b8088a,2024,15657
687a5e5d9b36b04cf0b8088a,2023,14231
687a5e5d9b36b04cf0b8088a,2022,13175
687a5e5d9b36b04cf0b8088a,2021,12269
687a5e5d9b36b04cf0b8088a,2020,11787
687a5e5d9b36b04cf0b8088a,2019,12978
687a5e5d9b36b04cf0b8088b,2024,15810
687a5e5d9b36b04cf0b8088b,2023,14264
687a5e5d9b36b04cf0b8088b,2022,13809
687a5e5d9b36b04cf0b8088b,2021,12311
687a5e5d9b36b04cf0b8088b,2020,11443
687a5e5d9b36b04cf0b8088b,2019,13079
687a5e5d9b36b04cf0b8088c,2024,8259
687a5e5d9b36b04cf0b8088c,2023,7051
687a5e5d9b36b04cf0b8088c,2022,7794
687a5e5d9b36b04cf0b8088c,2021,7277
687a5e5d9b36b04cf0b8088c,2020,6827
687a5e5d9b36b04cf0b8088c,2019,6888
687a5e5d9b36b04cf0b8088c,2018,7152
687a5e5d9b36b04cf0b8088c,2017,7260
687a5e5d9b36b04cf0b8088c,2016,6926
687a5e5d9b36b04cf0b8088c,2015,5995
687a5e5d9b36b04cf0b8088c,2014,5959
687a5e5d9b36b04cf0b8088c,2013,6155
687a5e5d9b36b04cf0b8088c,2012,6317
687a5e5d9b36b04cf0b8088c,2011,5912
687a5e5d9b36b04cf0b8088c,2010,4649
687a5e5d9b36b04cf0b8088d,2024,8273
687a5e5d9b36b04cf0b8088d,2023,7064
687a5e5d9b36b04cf0b8088d,2022,7316
687a5e5d9b36b04cf0b8088d,2021,7107
687a5e5d9b36b04cf0b8088d,2020,6611
687a5e5d9b36b04cf0b8088d,2019,6943
687a5e5d9b36b04cf0b8088d,2018,6915
687a5e5d9b36b04cf0b8088d,2017,6982
687a5e5d9b36b04cf0b8088d,2016,7136
687a5e5d9b36b04cf0b8088d,2015,6310
687a5e5d9b36b04cf0b8088d,2014,5718
687a5e5d9b36b04cf0b8088d,2013,5906
687a5e5d9b36b04cf0b8088d,2012,6401
687a5e5d9b36b04cf0b8088d,2011,5991
687a5e5d9b36b04cf0b8088d,2010,4621
687a5e5d9b36b04cf0b8088e,2024,10889
687a5e5d9b36b04cf0b8088e,2023,9773
687a5e5d9b36b04cf0b8088e,2022,10639
687a5e5d9b36b04cf0b8088e,2021,11636
687a5e5d9b36b04cf0b8088e,2020,10638
687a5e5d9b36b04cf0b8088e,2019,11067
687a5e5d9b36b04cf0b8088e,2018,11312
687a5e5d9b36b04cf0b8088e,2017,11608
687a5e5d9b36b04cf0b8088e,2016,11291
687a5e5d9b36b04cf0b8088e,2015,11697
687a5e5d9b36b04cf0b8088e,2014,11336
687a5e5d9b36b04cf0b8088e,2013,11381
687a5e5d9b36b04cf0b8088e,2012,11467
687a5e5d9b36b04cf0b8088e,2011,10601
687a5e5d9b36b04cf0b8088e,2010,10490
687a5e5d9b36b04cf0b8088f,2024,7214
687a5e5d9b36b04cf0b8088f,2023,7176
687a5e5d9b36b04cf0b8088f,2022,6659
687a5e5d9b36b04cf0b8088f,2021,6408
687a5e5d9b36b04cf0b8088f,2020,5917
687a5e5d9b36b04cf0b8088f,2019,6859
687a5e5d9b36b04cf0b8088f,2018,6631
687a5e5d9b36b04cf0b8088f,2017,5905
687a5e5d9b36b04cf0b8088f,2016,5502
687a5e5d9b36b04cf0b8088f,2015,5523
687a5e5d9b36b04cf0b8088f,2014,4677
687a5e5d9b36b04cf0b8088f,2013,4889
687a5e5d9b36b04cf0b8088f,2012,4847
687a5e5d9b36b04cf0b8088f,2011,4614
687a5e5d9b36b04cf0b8088f,2010,4128
687a5e5d9b36b04cf0b80890,2024,7047
687a5e5d9b36b04cf0b80890,2023,7012
687a5e5d9b36b04cf0b80890,2022,6310
687a5e5d9b36b04cf0b80890,2021,6057
687a5e5d9b36b04cf0b80890,2020,5370
687a5e5d9b36b04cf0b80890,2019,6710
687a5e5d9b36b04cf0b80890,2018,6322
687a5e5d9b36b04cf0b80890,2017,5874
687a5e5d9b36b04cf0b80890,2016,5498
687a5e5d9b36b04cf0b80890,2015,5335
687a5e5d9b36b04cf0b80890,2014,4882
687a5e5d9b36b04cf0b80890,2013,4896
687a5e5d9b36b04cf0b80890,2012,4807
687a5e5d9b36b04cf0b80890,2011,4607
687a5e5d9b36b04cf0b80890,2010,4042
687a5e5d9b36b04cf0b7fe36,2024,6483
687a5e5d9b36b04cf0b7fe36,2023,5722
687a5e5d9b36b04cf0b7fe36,2022,5419
687a5e5d9b36b04cf0b7fe36,2021,4747
687a5e5d9b36b04cf0b7fe36,2020,4725
687a5e5d9b36b04cf0b7fe36,2019,4805
687a5e5d9b36b04cf0b7fe36,2018,4462
687a5e5d9b36b04cf0b7fe36,2017,3598
687a5e5d9b36b04cf0b7fe36,2016,3340
687a5e5d9b36b04cf0b7fe36,2015,3245
687a5e5d9b36b04cf0b7fe36,2014,3245
687a5e5d9b36b04cf0b7fe36,2013,3072
687a5e5d9b36b04cf0b7fe36,2012,2922
687a5e5d9b36b04cf0b7fe36,2011,2753
687a5e5d9b36b04cf0b7fe36,2010,2358
687a5e5d9b36b04cf0b7fe37,2024,3232
687a5e5d9b36b04cf0b7fe37,2023,2778
687a5e5d9b36b04cf0b7fe37,2022,2759
687a5e5d9b36b04cf0b7fe37,2021,3040
687a5e5d9b36b04cf0b7fe37,2020,2218
687a5e5d9b36b04cf0b7fe37,2019,3077
687a5e5d9b36b04cf0b7fe37,2018,2877
687a5e5d9b36b04cf0b7fe37,2017,2595
687a5e5d9b36b04cf0b7fe37,2016,2241
687a5e5d9b36b04cf0b7fe37,2015,2359
687a5e5d9b36b04cf0b7fe37,2014,2158
687a5e5d9b36b04cf0b7fe37,2013,2119
687a5e5d9b36b04cf0b7fe37,2012,2172
687a5e5d9b36b04cf0b7fe37,2011,2043
687a5e5d9b36b04cf0b7fe37,2010,2168
687a5e5d9b36b04cf0b80d93,2024,5429
687a5e5d9b36b04cf0b80d93,2023,5179
687a5e5d9b36b04cf0b80d93,2022,5063
687a5e5d9b36b04cf0b80d93,2021,4782
687a5e5d9b36b04cf0b80d93,2020,4542
687a5e5d9b36b04cf0b80d93,2019,4840
687a5e5d9b36b04cf0b80d93,2018,4418
687a5e5d9b36b04cf0b80d93,2017,4398
687a5e5d9b36b04cf0b80d93,2016,3759
687a5e5d9b36b04cf0b80d93,2015,3402
687a5e5d9b36b04cf0b80d93,2014,3185
687a5e5d9b36b04cf0b80d93,2013,3472
687a5e5d9b36b04cf0b80d93,2012,3696
687a5e5d9b36b04cf0b80d93,2011,3811
687a5e5d9b36b04cf0b80d93,2010,3750
687a5e5d9b36b04cf0b80d94,2024,3913
687a5e5d9b36b04cf0b80d94,2023,3749
687a5e5d9b36b04cf0b80d94,2022,3694
687a5e5d9b36b04cf0b80d94,2021,3572
687a5e5d9b36b04cf0b80d94,2020,3127
687a5e5d9b36b04cf0b80d94,2019,3615
687a5e5d9b36b04cf0b80d94,2018,3532
687a5e5d9b36b04cf0b80d94,2017,3296
687a5e5d9b36b04cf0b80d94,2016,3279
687a5e5d9b36b04cf0b80d94,2015,3337
687a5e5d9b36b04cf0b80d94,2014,3127
687a5e5d9b36b04cf0b80d94,2013,3432
687a5e5d9b36b04cf0b80d94,2012,3546
687a5e5d9b36b04cf0b80d94,2011,3295
687a5e5d9b36b04cf0b80d94,2010,2921
687a5e5d9b36b04cf0b80d95,2024,3176
687a5e5d9b36b04cf0b80d95,2023,2812
687a5e5d9b36b04cf0b80d95,2022,2765
687a5e5d9b36b04cf0b80d95,2021,2526
687a5e5d9b36b04cf0b80d95,2020,2449
687a5e5d9b36b04cf0b80d95,2019,2557
687a5e5d9b36b04cf0b80d95,2018,2524
687a5e5d9b36b04cf0b80d95,2017,2438
687a5e5d9b36b04cf0b80d95,2016,2317
687a5e5d9b36b04cf0b80d95,2015,2390
687a5e5d9b36b04cf0b80d95,2014,2387
687a5e5d9b36b04cf0b80d95,2013,2466
687a5e5d9b36b04cf0b80d95,2012,2371
687a5e5d9b36b04cf0b80d95,2011,2336
687a5e5d9b36b04cf0b80d95,2010,2144
687a5e5d9b36b04cf0b80279,2024,5013
687a5e5d9b36b04cf0b80279,2023,4900
687a5e5d9b36b04cf0b80279,2022,4925
687a5e5d9b36b04cf0b80279,2021,4838
687a5e5d9b36b04cf0b80279,2020,3697
687a5e5d9b36b04cf0b80279,2019,4897
687a5e5d9b36b04cf0b80279,2018,4897
687a5e5d9b36b04cf0b80279,2017,5108
687a5e5d9b36b04cf0b80279,2016,4950
687a5e5d9b36b04cf0b80279,2015,5109
687a5e5d9b36b04cf0b80279,2014,4895
687a5e5d9b36b04cf0b80279,2013,4834
687a5e5d9b36b04cf0b80279,2012,4246
687a5e5d9b36b04cf0b80279,2011,3989
687a5e5d9b36b04cf0b80279,2010,4313
687a5e5d9b36b04cf0b8027a,2024,3542
687a5e5d9b36b04cf0b8027a,2023,3108
687a5e5d9b36b04cf0b8027a,2022,3108
687a5e5d9b36b04cf0b8027a,2021,3088
687a5e5d9b36b04cf0b8027a,2020,2750
687a5e5d9b36b04cf0b8027a,2019,3126
687a5e5d9b36b04cf0b8027a,2018,3021
687a5e5d9b36b04cf0b8027a,2017,3134
687a5e5d9b36b04cf0b8027a,2016,2818
687a5e5d9b36b04cf0b8027a,2015,3300
687a5e5d9b36b04cf0b8027a,2014,3191
687a5e5d9b36b04cf0b8027a,2013,2976
687a5e5d9b36b04cf0b8027a,2012,2682
687a5e5d9b36b04cf0b8027a,2011,2588
687a5e5d9b36b04cf0b8027a,2010,2732
687a5e5d9b36b04cf0b8027b,2024,4273
687a5e5d9b36b04cf0b8027b,2023,4102
687a5e5d9b36b04cf0b8027b,2022,4106
687a5e5d9b36b04cf0b8027b,2021,4241
687a5e5d9b36b04cf0b8027b,2020,3642
687a5e5d9b36b04cf0b8027b,2019,4293
687a5e5d9b36b04cf0b8027b,2018,4173
687a5e5d9b36b04cf0b8027b,2017,4114
687a5e5d9b36b04cf0b8027b,2016,4268
687a5e5d9b36b04cf0b8027b,2015,4431
687a5e5d9b36b04cf0b8027b,2014,4364
687a5e5d9b36b04cf0b8027b,2013,4474
687a5e5d9b36b04cf0b8027b,2012,3897
687a5e5d9b36b04cf0b8027b,2011,3723
687a5e5d9b36b04cf0b8027b,2010,3475
687a5e5d9b36b04cf0b81159,2024,24176
687a5e5d9b36b04cf0b81159,2023,20351
687a5e5d9b36b04cf0b81159,2022,18354
687a5e5d9b36b04cf0b81159,2021,15703
687a5e5d9b36b04cf0b81159,2020,13139
687a5e5d9b36b04cf0b81159,2019,14404
687a5e5d9b36b04cf0b81159,2018,14960
687a5e5d9b36b04cf0b81159,2017,14073
687a5e5d9b36b04cf0b81159,2016,13742
687a5e5d9b36b04cf0b81159,2015,13461
687a5e5d9b36b04cf0b81159,2014,13316
687a5e5d9b36b04cf0b81159,2013,14317
687a5e5d9b36b04cf0b8115a,2024,16385
687a5e5d9b36b04cf0b8115a,2023,15869
687a5e5d9b36b04cf0b8115a,2022,16254
687a5e5d9b36b04cf0b8115a,2021,14311
687a5e5d9b36b04cf0b8115a,2020,13202
687a5e5d9b36b04cf0b8115a,2019,14609
687a5e5d9b36b04cf0b8115a,2018,13772
687a5e5d9b36b04cf0b8115a,2017,13513
687a5e5d9b36b04cf0b8115a,2016,12625
687a5e5d9b36b04cf0b8115a,2015,12124
687a5e5d9b36b04cf0b8115a,2014,11847
687a5e5d9b36b04cf0b8115a,2013,13420
687a5e5d9b36b04cf0b8115b,2024,10967
687a5e5d9b36b04cf0b8115b,2023,11869
687a5e5d9b36b04cf0b8115b,2022,11854
687a5e5d9b36b04cf0b8115b,2021,10355
687a5e5d9b36b04cf0b8115b,2020,9513
687a5e5d9b36b04cf0b8115b,2019,9627
687a5e5d9b36b04cf0b80e72,2024,10750
687a5e5d9b36b04cf0b80e72,2023,10932
687a5e5d9b36b04cf0b80e72,2022,10142
687a5e5d9b36b04cf0b80e72,2021,10553
687a5e5d9b36b04cf0b80e72,2020,9502
687a5e5d9b36b04cf0b80e72,2019,10084
687a5e5d9b36b04cf0b80e72,2018,10329
687a5e5d9b36b04cf0b80e72,2017,10522
687a5e5d9b36b04cf0b80e72,2016,10797
687a5e5d9b36b04cf0b80e72,2015,9949
687a5e5d9b36b04cf0b80e72,2014,7964
687a5e5d9b36b04cf0b80e72,2013,13776
687a5e5d9b36b04cf0b80e72,2012,15711
687a5e5d9b36b04cf0b80e72,2011,15396
687a5e5d9b36b04cf0b80e72,2010,11360
687a5e5d9b36b04cf0b80e73,2024,22963
687a5e5d9b36b04cf0b80e73,2023,24324
687a5e5d9b36b04cf0b80e73,2022,21164
687a5e5d9b36b04cf0b80e73,2021,16938
687a5e5d9b36b04cf0b80e73,2020,10209
687a5e5d9b36b04cf0b80e73,2019,13925
687a5e5d9b36b04cf0b80e73,2018,14634
687a5e5d9b36b04cf0b80e73,2017,15599
687a5e5d9b36b04cf0b80e73,2016,14312
687a5e5d9b36b04cf0b80e73,2015,13026
687a5e5d9b36b04cf0b80e73,2014,12809
687a5e5d9b36b04cf0b80e73,2013,12263
687a5e5d9b36b04cf0b80e73,2012,8325
687a5e5d9b36b04cf0b80e73,2011,7421
687a5e5d9b36b04cf0b80e73,2010,4707
687a5e5d9b36b04cf0b80e74,2024,6602
687a5e5d9b36b04cf0b80e74,2023,6881
687a5e5d9b36b04cf0b80e74,2022,6576
687a5e5d9b36b04cf0b80e74,2021,5328
687a5e5d9b36b04cf0b80e74,2020,4259
687a5e5d9b36b04cf0b80e74,2019,5874
687a5e5d9b36b04cf0b80e74,2018,5190
687a5e5d9b36b04cf0b80e74,2017,5022
