movement_id,plaza_id,caseta,cve,carretera,ruta,movimiento,km,sen,lat,lon,x_pg,y_pg,zona_geo,estado,vta_2024,pct_A,pct_AR,pct_B,pct_C2,pct_C3,pct_C4,pct_C5,pct_C6,pct_C7,pct_C8,pct_C9,pct_VNC,pct_M,rubro
68798c739b36b04cf0b7c02c,68798c739b36b04cf0b7c02c,Chichén Itza,113-01,Kantunil-Cancún,MEX-180D,Kantunil-Valladolid,115.5,0,20.728893,-88.58327,335141.50543474,2292950.3074533,16Q,Quintana Roo,2141623,71.2,0.3,3.4,3.7,2.5,0.6,6.4,1.5,0.2,0,8.8,0.9,0.5,casetas
68798c739b36b04cf0b7c02d,68798c739b36b04cf0b7c02c,Chichén Itza,113-02,Kantunil-Cancún,MEX-180D,Kantunil-Pisté,115.5,0,20.728734,-88.583262,335142.16639948,2292932.6978233,16Q,Quintana Roo,355755,82.2,0.3,1.8,3.5,2.4,0.5,5.3,1.7,0,0,0.8,0.8,0.7,casetas
68798c739b36b04cf0b7c02e,68798c739b36b04cf0b7c02c,Chichén Itza,113-03,Kantunil-Cancún,MEX-180D,Pisté-Valladolid,115.5,0,20.729011,-88.583208,335148.09023562,2292963.307017,16Q,Quintana Roo,222588,90.1,0.1,4.8,1.2,0.5,0,0.2,0.1,0,0,0,2.5,0.5,casetas
68798c739b36b04cf0b7c02f,68798c739b36b04cf0b7c02f,Tintal,114,Kantunil-Cancún,MEX-180D,Valladolid-Cancún,238,0,20.90014,-87.434783,454783.20693554,2311157.1168982,16Q,Quintana Roo,1394278,71.1,0.3,5.4,2.9,2.3,0.5,6.3,0.7,0.1,0,8.2,1.6,0.6,casetas
68798c739b36b04cf0b7c27b,68798c739b36b04cf0b7c27b,Felipe Carrillo Puerto,310-01,Libramiento de Felipe Carrillo Puerto,MEX-307D,Ent. Chetumal-Ent. Cancún,6.1,0,19.590397,-88.071289,387645.4560004,2166507.8811725,16Q,Quintana Roo,422081,57,0.4,6.5,2.7,4.1,0.2,9,5.8,0.7,0.1,8.3,3.2,2,casetas
68798c739b36b04cf0b7c27c,68798c739b36b04cf0b7c27b,Felipe Carrillo Puerto,310-02,Libramiento de Felipe Carrillo Puerto,MEX-307D,Ent. Chetumal-Ent. Felipe Carrillo Puerto,6.1,0,19.587455,-88.07085,387689.46114406,2166182.0013695,16Q,Quintana Roo,21774,24.7,0.2,0.5,1.3,1.8,0.2,4.5,2.1,0,0,7.7,51.1,5.9,casetas
68798c739b36b04cf0b7c27d,68798c739b36b04cf0b7c27b,Felipe Carrillo Puerto,310-03,Libramiento de Felipe Carrillo Puerto,MEX-307D,Ent. Felipe Carrillo Puerto-Ent. Cancún,6.1,0,19.590397,-88.071289,387645.4560004,2166507.8811725,16Q,Quintana Roo,23465,26,0.4,0.3,2.4,4.4,0.1,5.8,6.7,0.2,0,8,44.9,0.8,casetas
68798c739b36b04cf0b7c024,68798c739b36b04cf0b7c024,San Nicolás de los Jassos,108-01,Libramiento Oriente de San Luis Potosí,MEX-057D,Libramiento Oriente de San Luis Potosí,11.22,0,22.12978,-100.825002,311770.68342194,2448321.4253785,14Q,San Luis Potosi,7306668,21.7,0,2.1,5.7,4.6,1.3,50.8,4.8,0.5,0.1,8.3,0,0.1,casetas
68798c739b36b04cf0b7c025,68798c739b36b04cf0b7c024,San Nicolás de los Jassos,108-02,Libramiento Oriente de San Luis Potosí,MEX-057D,La Pila - San Nicolás de los Jassos,11.22,0,22.12978,-100.825002,311770.68342194,2448321.4253785,14Q,,1020435,69.7,0,0.4,5.8,5.4,1,11.3,2.9,0.1,0,0.5,0,2.9,casetas
68798c739b36b04cf0b7c149,68798c739b36b04cf0b7c149,Matehuala,229-01,Libramiento de Matehuala,MEX-D,San Luis Potosí-Saltillo,9.6,0,23.664125,-100.60723,336090.76705805,2617964.2038583,14Q,San Luis Potosi,5622176,22.3,0.5,1.6,5.9,3.6,0.9,53.8,4,0.4,0.1,6.8,0,0.1,casetas
68798c739b36b04cf0b7c14a,68798c739b36b04cf0b7c149,Matehuala,229-02,Libramiento de Matehuala,MEX-D,San Luis Potosí-Dr. Arroyo,9.6,0,23.66416,-100.606224,336193.4233639,2617966.9244424,14Q,San Luis Potosi,23199,66.5,4.4,0.3,13.5,6.5,0.7,3.8,1.3,0.1,0,2,0,0.9,casetas
68798c739b36b04cf0b7c14b,68798c739b36b04cf0b7c149,Matehuala,229-03,Libramiento de Matehuala,MEX-D,Dr. Arroyo-Saltillo,9.6,0,23.66416,-100.606224,336193.4233639,2617966.9244424,14Q,San Luis Potosi,24353,66.3,4.3,0.4,14.1,6.8,0.9,4.1,1.1,0.1,0,1.3,0,0.6,casetas
68798c739b36b04cf0b7c254,68798c739b36b04cf0b7c254,Vicente Rangel Lozano,285,Libramiento Norte de San Luis Potosí,MEX-057D,Enrique Estrada-Mexquitic,13,0,22.299904,-100.971154,296937.68518606,2467348.5125479,14Q,San Luis Potosi,1921138,21.9,0,1.8,4.5,5.8,2.2,38.3,6.3,1,0.2,17.8,0,0.2,casetas
68798c739b36b04cf0b7c255,68798c739b36b04cf0b7c255,Poniente SLP,286-01,Libramiento Poniente de San Luis Potosí,MEX-057D,Mexquitic-Villa de Arriaga,38.47,0,22.163607,-101.079219,285594.41130868,2452404.1980415,14Q,San Luis Potosi,1134344,24.4,0,1.4,4.7,5.8,2,34.5,6.6,1.1,0.3,19,0,0.2,casetas
68798c739b36b04cf0b7c256,68798c739b36b04cf0b7c256,Horizontes,286-02,Libramiento Poniente de San Luis Potosí,MEX-057D,Mexquitic-Horizontes,39.3,0,22.156375,-101.072056,286322.35077981,2451593.2218892,14Q,San Luis Potosi,12987,96.2,0,0.6,0.9,0.2,0.1,0.1,0,0,0,0,0,1.9,casetas
68798c739b36b04cf0b7c257,68798c739b36b04cf0b7c256,Horizontes,286-03,Libramiento Poniente de San Luis Potosí,MEX-057D,Horizontes-Villa de Arriaga,39.3,0,22.156375,-101.072056,286322.35077981,2451593.2218892,14Q,San Luis Potosi,1003001,95.9,0,0.8,1.7,0.2,0.1,0,0,0,0,0,0,1.3,casetas
68798c739b36b04cf0b7c277,68798c739b36b04cf0b7c277,La Calera,308-01,Libramiento Cd. Valles-Tamuin,MEX-070D,La Pitahaya-San Juan,89.6,0,21.904164,-98.955523,504594.03210843,2422219.9727226,14Q,San Luis Potosi,584811,38.4,0.4,1.2,3.2,3.6,1.7,20,7.8,1.3,0.2,16.6,5.2,0.4,casetas
68798c739b36b04cf0b7c278,68798c739b36b04cf0b7c277,La Calera,308-02,Libramiento Cd. Valles-Tamuin,MEX-070D,La Pitahaya-La Calera,89.6,0,21.90222,-98.952988,504855.93831881,2422004.8796453,14Q,San Luis Potosi,193428,71,0.5,1.9,3.3,4.8,0.8,4.1,2.6,0.1,0,0.8,9,1.1,casetas
68798c739b36b04cf0b7c279,68798c739b36b04cf0b7c277,La Calera,308-03,Libramiento Cd. Valles-Tamuin,MEX-070D,La Calera-San Juan,89.6,0,21.90544,-98.952862,504868.84366014,2422361.2884098,14Q,San Luis Potosi,512444,72.5,0.7,4.1,3.4,2.2,0.3,2.7,1.4,0.1,0,1.5,9.1,2,casetas
68798c739b36b04cf0b7c29f,68798c739b36b04cf0b7c29f,Rayón,318,Rioverde-Cd. Valles,MEX-070D,Rayón-Vicente Guerrero,2.05,0,21.863597,-99.623291,435601.10799364,2417859.6203091,14Q,San Luis Potosi,1351479,65.6,0.4,3.9,4.3,3.3,0.4,9.2,4.3,0.2,0,7.8,0,0.6,casetas
68798c739b36b04cf0b7c2a0,68798c739b36b04cf0b7c2a0,Tamasopo,319-01,Rioverde-Cd. Valles,MEX-070D,Vicente Guerrero-Tamasopo,34.5,0,21.904189,-99.384701,460264.00255842,2422271.8406579,14Q,San Luis Potosi,188611,89.9,0.5,4.4,1.8,1.7,0.1,0,0,0,0,0,0,1.6,casetas
68798c739b36b04cf0b7c2a1,68798c739b36b04cf0b7c2a0,Tamasopo,319-02,Rioverde-Cd. Valles,MEX-070D,Tambaca-Tamasopo,34.5,0,21.905691,-99.385102,460222.99945555,2422438.1956117,14Q,San Luis Potosi,3283,88.4,0.4,1.4,2.6,2.4,0.1,0.7,0.4,0,0,0.8,0,2.8,casetas
68798c739b36b04cf0b7c2a2,68798c739b36b04cf0b7c2a2,Tambaca,320-01,Rioverde-Cd. Valles,MEX-070D,Vicente Guerreo-Tambaca,50.7,0,21.940188,-99.273755,471730.86561504,2426231.8549337,14Q,San Luis Potosi,36535,77.7,0.4,1,4.1,3.8,0.3,2.9,1.8,0.1,0,7,0,0.9,casetas
68798c739b36b04cf0b7c2a3,68798c739b36b04cf0b7c2a2,Tambaca,320-02,Rioverde-Cd. Valles,MEX-070D,Tamasopo-Tambaca,50.7,0,21.93921,-99.270072,472110.9996557,2426122.9295664,14Q,San Luis Potosi,3234,89.4,0.4,1.1,2.4,2.4,0.1,0.5,0.3,0,0,0.7,0,2.7,casetas
68798c739b36b04cf0b7c2a4,68798c739b36b04cf0b7c2a4,La Pitahaya,321-01,Rioverde-Cd. Valles,MEX-070D,Vicente Guerrero-La Pitahaya,62,0,21.967581,-99.174618,481971.66851324,2429248.9024129,14Q,San Luis Potosi,1162746,61.5,0.4,3.8,4.3,4.1,0.4,9.9,6,0.2,0.1,8.9,0,0.4,casetas
68798c739b36b04cf0b7c2a5,68798c739b36b04cf0b7c2a4,La Pitahaya,321-02,Rioverde-Cd. Valles,MEX-070D,Tamasopo-La Pitahaya,62,0,21.967581,-99.174618,481971.66851324,2429248.9024129,14Q,San Luis Potosi,193418,90.9,0.5,3.9,1.5,1.4,0.1,0.2,0.1,0,0,0,0,1.4,casetas
68798c739b36b04cf0b7c2a6,68798c739b36b04cf0b7c2a4,La Pitahaya,321-03,Rioverde-Cd. Valles,MEX-070D,Tambaca-La Pitahaya,62,0,21.967581,-99.174618,481971.66851324,2429248.9024129,14Q,San Luis Potosi,145213,84.1,0.5,1.6,3.5,3.3,0.3,1.7,1,0,0,1.3,0,2.7,casetas
68798c739b36b04cf0b7bfe0,68798c739b36b04cf0b7bfe0,Rosario,062-01,Tepic-Mazatlán,MEX-015D,Escuinapa-Villa Unión,199.486,0,22.98469,-105.878103,409998.05220607,2542094.2643701,13Q,Nayarit,1955895,37.8,0.4,6.7,3.7,4.6,2.2,31.6,2.8,0.7,0.1,8.7,0,0.7,casetas
68798c739b36b04cf0b7bfe1,68798c739b36b04cf0b7bfe0,Rosario,062-02,Tepic-Mazatlán,MEX-015D,Escuinapa-Rosario,199.486,0,22.985166,-105.875302,410285.47323662,2542145.2460539,13Q,Nayarit,109208,64.3,0.5,13.5,8.5,6.8,0.7,3.8,0.8,0,0,0.4,0,0.7,casetas
68798c739b36b04cf0b7bfe2,68798c739b36b04cf0b7bfe0,Rosario,062-03,Tepic-Mazatlán,MEX-015D,Rosario-Villa Uníón,199.486,0,22.985111,-105.875259,410289.84445867,2542139.1307892,13Q,Nayarit,254264,65.6,0.3,19.3,5.7,3.8,0.3,3.5,0.5,0,0,0.4,0,0.6,casetas
68798c739b36b04cf0b7c014,68798c739b36b04cf0b7c014,Puente San Miguel,096,Los Mochis-Cd.Obregón,MEX-015D,Los Mochis-Estación Don,19.7,0,25.97635,-109.033593,696856.79982693,2874544.7301184,12R,Sinaloa,3610994,56.5,0.9,4.2,3.3,2.7,1.8,18.4,2.7,0.3,0.1,5.7,3.2,0.2,casetas
68798c739b36b04cf0b7c015,68798c739b36b04cf0b7c015,Estación Don (La Jaula),097,Los Mochis-Cd.Obregón,MEX-015D,Estación Don-Navojoa,129.9,0,26.849735,-109.373267,661623.53841778,2970828.627576,12R,Sinaloa,2184668,44.3,0,7.3,2.9,2.7,2.1,27.6,3.2,0.5,0.1,9.1,0,0.2,casetas
68798c739b36b04cf0b7c016,68798c739b36b04cf0b7c016,Fundición,098,Los Mochis-Cd.Obregón,MEX-015D,Navojoa-Cd. Obregón,195.5,0,27.320494,-109.719697,626669.55326385,3022583.3219518,12R,Sinaloa,2879643,53.7,0,7.2,3,2.3,1.7,21.8,2.6,0.4,0.1,6.9,0,0.3,casetas
68798c739b36b04cf0b7c040,68798c739b36b04cf0b7c040,Mármol,126,Mazatlán-Culiacán,MEX-015D,El Venadillo-Ent. La Cruz,25.15,0,23.471231,-106.569551,339700.00961054,2596561.0842485,13Q,Sinaloa,3147743,44.2,0.6,5.4,4.2,4.1,1.7,24.6,3.4,0.5,0.1,7.5,3.4,0.3,casetas
68798c739b36b04cf0b7c041,68798c739b36b04cf0b7c041,Quilá,127-01,Mazatlán-Culiacán,MEX-015D,Ent. La Cruz-Quilá,153.8,0,24.39759,-107.269979,269792.92202525,2700130.7603918,13R,Sinaloa,72360,66.8,0.9,1.9,3.9,4.1,1,9.3,3.8,0.1,0,1.8,6.1,0.3,casetas
68798c739b36b04cf0b7c042,68798c739b36b04cf0b7c041,Quilá,127-02,Mazatlán-Culiacán,MEX-015D,Quilá-Costa Rica,153.8,0,24.396613,-107.271891,269597.17795933,2700025.7081948,13R,Sinaloa,71381,72.2,0.9,1.3,2.7,3.5,0.9,6.7,3.7,0.1,0,1,6.6,0.4,casetas
68798c739b36b04cf0b7c043,68798c739b36b04cf0b7c043,Costa Rica,128,Mazatlán-Culiacán,MEX-015D,Ent. La Cruz-Costa Rica,187.8,0,24.570274,-107.430173,253877.29269036,2719537.3782647,13R,Sinaloa,2996401,42.6,0.6,4.8,4.7,4.2,1.7,25.3,3.2,0.5,0.1,8.1,4,0.2,casetas
68798c739b36b04cf0b7c22d,68798c739b36b04cf0b7c22d,Mesillas,260-01,Durango-Villa Unión,MEX-040D,Santa Lucía-Villa Unión,214,0,23.254997,-106.053989,392185.346024,2572139.8624001,13Q,Durango,1118397,62.1,0,4.5,2,3.2,0.6,13.9,2.2,0.6,0.4,9.7,0,0.8,casetas
68798c739b36b04cf0b7c22e,68798c739b36b04cf0b7c22d,Mesillas,260-02,Durango-Villa Unión,MEX-040D,Santa Lucía-La Concordia,214,0,23.258707,-106.051405,392452.66575209,2572548.7018295,13Q,Durango,32404,80.4,0,0.4,4,7.9,0.3,1.4,0.2,0,0,0,0,5.4,casetas
68798c739b36b04cf0b7c22f,68798c739b36b04cf0b7c22d,Mesillas,260-03,Durango-Villa Unión,MEX-040D,La Concordia-Villa Unión,214,0,23.255111,-106.054128,392171.21801685,2572152.5873518,13Q,Durango,88743,88.2,0,0.4,2.9,1.6,0.2,0.4,0.1,0,0,0,0,6.2,casetas
68798c739b36b04cf0b7c252,68798c739b36b04cf0b7c252,San Pedro,283,Libramiento de Culiacán,MEX-015D,Libramiento de Culiacán,10,0,24.693361,-107.525419,244477.63370808,2733348.2989737,13R,Sinaloa,1411929,34.9,0.9,1.4,3.5,4.5,2.4,35.3,4.6,0.7,0.1,9.6,1.8,0.3,casetas
68798c739b36b04cf0b7c259,68798c739b36b04cf0b7c259,El Vainillo,288-01,Libramiento de Mazatlán,MEX-015D,Villa Unión-Mazatlán,246.3,0,23.216186,-106.260339,371037.92540885,2568011.0020311,13Q,Sinaloa,2946507,46.9,0.6,4,4,4.2,1.6,24.8,3.3,0.4,0.1,7.2,2,0.9,casetas
68798c739b36b04cf0b7c25a,68798c739b36b04cf0b7c259,El Vainillo,288-02,Libramiento de Mazatlán,MEX-015D,Villa Unión-Aeropuerto de Mazatlán,246.3,0,23.216676,-106.264839,370577.89084426,2568069.2565133,13Q,Sinaloa,700591,77.5,0.5,1,2.5,3.3,0.9,6.9,2.5,0.2,0,1.8,1.9,1,casetas
68798c739b36b04cf0b7c2c5,68798c739b36b04cf0b7c2c5,Puente Sinaloa,001,Culiacán-Los Mochis (LIBRE),MEX-015,Guamúchil-Guasave,132.3,0,25.512854,-108.347613,766590.22005463,2824396.3218404,12R,,4887815,60.5,1,4.4,3.8,3.1,0.8,16.5,1.7,0.3,0,4.6,2.8,0.5,casetas
68798c739b36b04cf0b7c2c8,68798c739b36b04cf0b7c2c8,Puente Culiacán,004,Culiacán-Los Mochis (LIBRE),MEX-015,Culiacán-El Limón,22,0,24.948949,-107.545695,242953.75530794,2761704.7052866,13R,Sinaloa,3102047,85,0.9,2.7,2.7,1.5,0.2,2.5,0.4,0,0,0.2,2.9,1,casetas
68798c739b36b04cf0b7c015,68798c739b36b04cf0b7c015,Estación Don (La Jaula),097,Los Mochis-Cd.Obregón,MEX-015D,Estación Don-Navojoa,129.9,0,26.849735,-109.373267,661623.53841778,2970828.627576,12R,Sinaloa,2184668,44.3,0,7.3,2.9,2.7,2.1,27.6,3.2,0.5,0.1,9.1,0,0.2,casetas
68798c739b36b04cf0b7c016,68798c739b36b04cf0b7c016,Fundición,098,Los Mochis-Cd.Obregón,MEX-015D,Navojoa-Cd. Obregón,195.5,0,27.320494,-109.719697,626669.55326385,3022583.3219518,12R,Sinaloa,2879643,53.7,0,7.2,3,2.3,1.7,21.8,2.6,0.4,0.1,6.9,0,0.3,casetas
68798c739b36b04cf0b7c017,68798c739b36b04cf0b7c017,Esperanza,099,Cd. Obregón-Hermosillo,MEX-015D-015,Cd.Obregón-Ent.Libramiento Guaymas,10.7,0,27.603754,-109.939057,604697.11623872,3053758.59982,12R,Sonora,1321181,57.4,0,11.1,3.5,2.7,1.2,16.9,2,0.1,0,4.9,0,0.2,casetas
68798c739b36b04cf0b7c018,68798c739b36b04cf0b7c018,Guaymas,100,Cd. Obregón-Hermosillo,MEX-015D-015,Libramiento de Guaymas,20,0,28.036447,-110.924141,507456.13844517,3101242.1105004,12R,Sonora,3054687,59.2,0,4.2,2.6,2,1.3,20.9,2.1,0.2,0,7.4,0,0.1,casetas
68798c739b36b04cf0b7c019,68798c739b36b04cf0b7c019,Hermosillo,101,Hermosillo-Nogales,MEX-015D-015,Hermosillo-Ent.Libramiento Magdalena,15.2,0,29.220685,-110.930258,506778.38812745,3232438.0270538,12R,Sonora,4688682,67.8,0,4.6,2.3,1.2,1,14.9,1.8,0.3,0.1,5.9,0,0.1,casetas
68798c739b36b04cf0b7c01a,68798c739b36b04cf0b7c01a,Magdalena,102,Libramiento de Magdalena,MEX-015D,Libramiento de Magdalena,184.4,0,30.629279,-110.948746,504911.84429752,3388519.0205392,12R,Sonora,3427488,67.9,0,2.1,2.6,1.2,0.8,15.8,2.2,0.3,0,7,0,0.1,casetas
68798c739b36b04cf0b7c01b,68798c739b36b04cf0b7c01b,Nogales,103,Libramiento de Nogales,MEX-15D,Libramiento de Nogales,0,0,31.247675,-110.97237,502630.88528312,3457051.3888736,12R,Sonora,1199057,66.1,3.5,0.3,1.8,0.9,0.2,27,0,0,0,0,0,0.2,casetas
68798c739b36b04cf0b7c054,68798c739b36b04cf0b7c054,Puente Colorado,136,Sonoita-Mexicali (LIBRE),MEX-002,San Luis Río Colorado-Ejido Monterrey,203.69,0,32.491682,-114.808719,705887.45277211,3597052.5839427,11S,Baja California,5721467,28.5,0.2,1.9,0,3.9,0,9.8,0,0,0,2.4,53.3,0,casetas
68798c739b36b04cf0b7c234,68798c739b36b04cf0b7c234,Puente Inter. San Luis Río Colorado II (Cucapá),263,Sonoita - Mexicali,MEX-002,San Luis Río Colorado-Yuma,191,1,32.485401,-114.782192,708394.88061982,3596407.6577204,11S,Baja California,288125,86.2,4.2,0.3,1.6,0.7,0.2,2.3,0.6,0,0,1.5,2.1,0.3,casetas
68798c739b36b04cf0b7c239,68798c739b36b04cf0b7c239,Santa Ana,268,Santa Ana-Altar,MEX-002D-MEX,Santa Ana-Altar,39.753,0,30.593541,-111.518469,450294.78554544,3384671.9299073,12R,Sonora,1902810,44.3,0.9,5.8,3.7,2.5,2.3,27.4,3.1,0.4,0.1,7.5,1.8,0.2,casetas
68798c739b36b04cf0b7c258,68798c739b36b04cf0b7c258,Estación Doctor,287,San Luis Río Colorado - Golfo de Santa Clara,MEX-D,San Luis Río Colorado - Golfo de Santa Clara,0.5,0,32.375135,-114.760664,710674.58624212,3584222.9630381,11S,Sonora,201640,84,4.3,0.3,2,0.9,0.2,2.4,0.4,0.1,0,1.7,3.4,0.3,casetas
68798c739b36b04cf0b7c27a,68798c739b36b04cf0b7c27a,Esperanza-Hornos,309,Libramiento de Ciudad Obregón,MEX-015D,Ent. Henequén-Ent. Esperanza,31,0,27.604518,-109.898767,608672.57966797,3053878.0036428,12R,Sonora,1269379,41.4,0,2.3,3.2,3.1,1.9,32.6,2.8,0.7,0.1,11.7,0,0.2,casetas
68798c739b36b04cf0b7c2b3,68798c739b36b04cf0b7c2b3,Sahuaripa,328-01,Libramiento de Hermosillo,MEX-015D,Guaymas-Nogales,19.935,0,29.029713,-110.854236,514193.34979686,3211286.318292,12R,Sonora,1157712,50.1,1.3,2.5,1.9,1.4,1.7,23.9,2.9,0.5,0.1,13.5,0,0.2,casetas
68798c739b36b04cf0b7c2b4,68798c739b36b04cf0b7c2b3,Sahuaripa,328-02,Libramiento de Hermosillo,MEX-015D,Guaymas-Hermosillo,19.935,0,29.030287,-110.85301,514312.64898445,3211350.0609659,12R,Sonora,36388,13.2,0.6,0.1,2.1,6,2.8,30.6,20.9,0.6,0.1,22.7,0,0.3,casetas
68798c739b36b04cf0b7c2b5,68798c739b36b04cf0b7c2b3,Sahuaripa,328-03,Libramiento de Hermosillo,MEX-015D,Hermosillo-Nogales,19.935,0,29.030195,-110.855485,514071.66651775,3211339.5705908,12R,Sonora,88798,18,1,0.1,2,7,2.8,43.1,8.7,1.8,0.3,14.8,0,0.4,casetas
68798c739b36b04cf0b7c11a,68798c739b36b04cf0b7c11a,La Venta (Sánchez Magallanes),203-01,Agua Dulce-Cárdenas,MEX-184D,Agua Dulce-Cárdenas,73.2,0,18.030572,-93.812914,413955.28559286,1993756.849237,15Q,Tabasco,3504403,43.4,0,3.3,5.5,6,1.3,22.1,4.4,0.5,0.1,12.9,0,0.5,casetas
68798c739b36b04cf0b7c11b,68798c739b36b04cf0b7c11a,La Venta (Sánchez Magallanes),203-02,Agua Dulce-Cárdenas,MEX-184D,Agua Dulce-Ent. Magallanes,73.2,0,18.029939,-93.813036,413942.06388313,1993686.8673387,15Q,Tabasco,302338,81.7,0,2.7,3.1,2.2,0.5,6.8,1.4,0,0,1,0,0.6,casetas
68798c739b36b04cf0b7c11c,68798c739b36b04cf0b7c11a,La Venta (Sánchez Magallanes),203-03,Agua Dulce-Cárdenas,MEX-184D,Ent. Magallanes-Cárdenas,73.2,0,18.031617,-93.813655,413877.35677036,1993872.8184779,15Q,Tabasco,26719,76,0,1.5,7.1,3.4,0.9,5.3,2.8,0.1,0,1.2,0,1.7,casetas
68798c739b36b04cf0b7c124,68798c739b36b04cf0b7c124,Malpasito,207-01,Las Choapas-Ocozocoautla,MEX-187D,Nvo. Sacrificio-Raudales,128,0,17.34907,-93.586472,437689.83918603,1918266.6525754,15Q,Chiapas,1618653,48.3,0,4,7.1,8.2,1.1,16.3,2.9,0.3,0.2,10.8,0,0.8,casetas
68798c739b36b04cf0b7c125,68798c739b36b04cf0b7c124,Malpasito,207-02,Las Choapas-Ocozocoautla,MEX-187D,Malpasito-Ent. Rómulo Calzada,128,0,17.348364,-93.586876,437646.67608682,1918188.6763134,15Q,Chiapas,16668,83,0,2.5,3.4,1.9,0.3,1.8,0.4,0,0,0.1,0,6.6,casetas
68798c739b36b04cf0b7c126,68798c739b36b04cf0b7c124,Malpasito,207-03,Las Choapas-Ocozocoautla,MEX-187D,Ent. Rómulo Calzada-Ocuilapa,128,0,17.349146,-93.585533,437789.63245154,1918274.7564449,15Q,Chiapas,123579,86.4,0,0.4,3.9,1.3,0.1,0.1,0,0,0,0,0,7.8,casetas
68798c739b36b04cf0b7c27e,68798c739b36b04cf0b7c27e,Nacajuca,311-01,Libramiento de Villahermosa,MEX-180D,Ent. Loma de Caballo-Frontera,16,0,18.076079,-92.930568,507347.09653054,1998604.0325527,15Q,Tabasco,2599019,29.4,0.6,0.7,6.9,8.2,2,27.6,7.2,0.6,0.2,15.3,0.8,0.5,casetas
68798c739b36b04cf0b7c27f,68798c739b36b04cf0b7c27e,Nacajuca,311-02,Libramiento de Villahermosa,MEX-180D,Ent. Loma de Caballo-Nacajuca,16,0,18.076626,-92.93676,506691.85576946,1998664.3156366,15Q,Tabasco,472142,85.2,0.5,0.1,2.8,2.5,0.4,2.4,1,0,0,0.3,1.9,2.9,casetas
68798c739b36b04cf0b7c280,68798c739b36b04cf0b7c27e,Nacajuca,311-03,Libramiento de Villahermosa,MEX-180D,Nacajuca-Frontera,16,0,18.076626,-92.93676,506691.85576946,1998664.3156366,15Q,Tabasco,510333,82.1,0.7,0,1.9,0.8,0.1,1.5,0.6,0,0,0.2,6.4,5.7,casetas
68798c739b36b04cf0b7c2c7,68798c739b36b04cf0b7c2c7,Puente Coatzacoalcos,003,Coatzacoalcos-Villahermosa (LIBRE),MEX-180,Coatzacoalcos-Nuevo Teapa,2,0,18.115163,-94.410828,350731.04923649,2003498.2914346,15Q,Tabasco,4218638,68.6,0.2,8.5,3.3,2.8,0,2.1,1.7,0,0,3.4,0,9.4,casetas
68798c739b36b04cf0b7c2d5,68798c739b36b04cf0b7c2d5,Puente Grijalva,017,Villahermosa-Francisco Escárcega (LIBRE),MEX-186,Villahermosa-Aquiles Serdán,17.6,0,17.947602,-92.785235,522742.33453957,1984401.5718622,15Q,Campeche,6155130,75.7,0.7,2.9,3.3,2.1,0.3,4.5,2,0.1,0,3.2,0.8,4.4,casetas
68798c739b36b04cf0b7c2d6,68798c739b36b04cf0b7c2d6,Puente Usumacinta,018,Villahermosa-Francisco Escárcega (LIBRE),MEX-186,Ent. Emiliano Zapata-San Marcos,145.2,0,17.859905,-91.783654,628874.78491813,1975105.6624181,15Q,Campeche,1820690,53.3,1.1,3.7,3.7,4.3,0.6,11.4,3.7,0.4,0.1,9.3,0.5,7.9,casetas
68798c739b36b04cf0b7c00e,68798c739b36b04cf0b7c00e,Entronque Ex-Garita,091,Monterrey-Nuevo Laredo,MEX-085D,La Gloria-San Fernando,191.3,0,27.270497,-99.613956,439231.9862012,3016545.0210345,14R,Nuevo Leon,4302324,33.6,0.6,2.9,2.1,2.2,0.5,53.3,1.1,0.5,0,2.7,0.4,0.1,casetas
68798c739b36b04cf0b7c010,68798c739b36b04cf0b7c010,Tampico,093,Libramiento Poniente de Tampico,MEX-184D,Cd. Valles-Altamira,5.102,0,22.27533,-97.893426,614004.78923083,2463719.9743471,14Q,Tamaulipas,2528118,47.9,0,0.9,6.4,5.5,1.3,16.3,5.9,0.5,0.1,13.1,0,2.1,casetas
68798c739b36b04cf0b7c011,68798c739b36b04cf0b7c011,Loma Real,094-01,Libramiento Poniente de Tampico,MEX-184D,Cd. Valles-Loma Real,6.1,0,22.276476,-97.893283,614018.59408011,2463846.9496339,14Q,Tamaulipas,710836,91.9,0,0.1,2,0.6,0,0.2,0,0,0,0,0,5.2,casetas
68798c739b36b04cf0b7c012,68798c739b36b04cf0b7c011,Loma Real,094-02,Libramiento Poniente de Tampico,MEX-184D,Loma Real-Altamira,6.1,0,22.276476,-97.893283,614018.59408011,2463846.9496339,14Q,Tamaulipas,580931,91.4,0,0.1,2.2,0.8,0,0.3,0,0,0,0,0,5.2,casetas
68798c739b36b04cf0b7c044,68798c739b36b04cf0b7c044,Puente Inter. Libre Comercio,129,Matamoros-Reynosa (LIBRE),MEX-002,Lucio Blanco-Los Yndios,0,1,26.021616,-97.738827,626198.45720374,2878687.0628246,14R,Tamaulipas,763876,89.9,0.6,0,0.3,1.3,0.5,7.1,0.1,0.1,0,0,0,0.1,casetas
