caseta_mongo_id,state_slug,caseta_name,cve,carretera,ruta,movimiento,tdpa_2024,lat,lon,rubro
68798c739b36b04cf0b7c2a2,san luis potosi,Tambaca,320-01,Rioverde-Cd. Valles,MEX-070D,Vicente Guerreo-Tambaca,100,21.940188,-99.273755,casetas
68798c739b36b04cf0b7c2a4,san luis potosi,La Pitahaya,321-01,Rioverde-Cd. Valles,MEX-070D,Vicente Guerrero-La Pitahaya,3177,21.967581,-99.174618,casetas
68798c739b36b04cf0b7bfe0,sinaloa,Rosario,062-01,Tepic-Mazatlán,MEX-015D,Escuinapa-Villa Unión,5344,22.98469,-105.878103,casetas
68798c739b36b04cf0b7c014,sinaloa,Puente San Miguel,096,Los Mochis-Cd.Obregón,MEX-015D,Los Mochis-Estación Don,9866,25.97635,-109.033593,casetas
68798c739b36b04cf0b7c015,sinaloa,Estación Don (La Jaula),097,Los Mochis-Cd.Obregón,MEX-015D,Estación Don-Navojoa,5969,26.849735,-109.373267,casetas
68798c739b36b04cf0b7c016,sinaloa,Fundición,098,Los Mochis-Cd.Obregón,MEX-015D,Navojoa-Cd. Obregón,7868,27.320494,-109.719697,casetas
68798c739b36b04cf0b7c040,sinaloa,Mármol,126,Mazatlán-Culiacán,MEX-015D,El Venadillo-Ent. La Cruz,8600,23.471231,-106.569551,casetas
68798c739b36b04cf0b7c041,sinaloa,Quilá,127-01,Mazatlán-Culiacán,MEX-015D,Ent. La Cruz-Quilá,198,24.39759,-107.269979,casetas
68798c739b36b04cf0b7c043,sinaloa,Costa Rica,128,Mazatlán-Culiacán,MEX-015D,Ent. La Cruz-Costa Rica,8187,24.570274,-107.430173,casetas
68798c739b36b04cf0b7c22d,sinaloa,Mesillas,260-01,Durango-Villa Unión,MEX-040D,Santa Lucía-Villa Unión,3056,23.254997,-106.053989,casetas
68798c739b36b04cf0b7c252,sinaloa,San Pedro,283,Libramiento de Culiacán,MEX-015D,Libramiento de Culiacán,3858,24.693361,-107.525419,casetas
68798c739b36b04cf0b7c259,sinaloa,El Vainillo,288-01,Libramiento de Mazatlán,MEX-015D,Villa Unión-Mazatlán,8051,23.216186,-106.260339,casetas
68798c739b36b04cf0b7c2c5,sinaloa,Puente Sinaloa,001,Culiacán-Los Mochis (LIBRE),MEX-015,Guamúchil-Guasave,13355,25.512854,-108.347613,casetas
68798c739b36b04cf0b7c2c8,sinaloa,Puente Culiacán,004,Culiacán-Los Mochis (LIBRE),MEX-015,Culiacán-El Limón,8476,24.948949,-107.545695,casetas
68798c739b36b04cf0b7c015,sonora,Estación Don (La Jaula),097,Los Mochis-Cd.Obregón,MEX-015D,Estación Don-Navojoa,5969,26.849735,-109.373267,casetas
68798c739b36b04cf0b7c016,sonora,Fundición,098,Los Mochis-Cd.Obregón,MEX-015D,Navojoa-Cd. Obregón,7868,27.320494,-109.719697,casetas
68798c739b36b04cf0b7c017,sonora,Esperanza,099,Cd. Obregón-Hermosillo,MEX-015D-015,Cd.Obregón-Ent.Libramiento Guaymas,3610,27.603754,-109.939057,casetas
68798c739b36b04cf0b7c018,sonora,Guaymas,100,Cd. Obregón-Hermosillo,MEX-015D-015,Libramiento de Guaymas,8346,28.036447,-110.924141,casetas
68798c739b36b04cf0b7c019,sonora,Hermosillo,101,Hermosillo-Nogales,MEX-015D-015,Hermosillo-Ent.Libramiento Magdalena,12811,29.220685,-110.930258,casetas
68798c739b36b04cf0b7c01a,sonora,Magdalena,102,Libramiento de Magdalena,MEX-015D,Libramiento de Magdalena,9365,30.629279,-110.948746,casetas
68798c739b36b04cf0b7c01b,sonora,Nogales,103,Libramiento de Nogales,MEX-15D,Libramiento de Nogales,3276,31.247675,-110.97237,casetas
68798c739b36b04cf0b7c054,sonora,Puente Colorado,136,Sonoita-Mexicali (LIBRE),MEX-002,San Luis Río Colorado-Ejido Monterrey,15632,32.491682,-114.808719,casetas
68798c739b36b04cf0b7c234,sonora,Puente Inter. San Luis Río Colorado II (Cucapá),263,Sonoita - Mexicali,MEX-002,San Luis Río Colorado-Yuma,787,32.485401,-114.782192,casetas
68798c739b36b04cf0b7c239,sonora,Santa Ana,268,Santa Ana-Altar,MEX-002D-MEX,Santa Ana-Altar,5199,30.593541,-111.518469,casetas
68798c739b36b04cf0b7c258,sonora,Estación Doctor,287,San Luis Río Colorado - Golfo de Santa Clara,MEX-D,San Luis Río Colorado - Golfo de Santa Clara,551,32.375135,-114.760664,casetas
68798c739b36b04cf0b7c27a,sonora,Esperanza-Hornos,309,Libramiento de Ciudad Obregón,MEX-015D,Ent. Henequén-Ent. Esperanza,3468,27.604518,-109.898767,casetas
68798c739b36b04cf0b7c2b3,sonora,Sahuaripa,328-01,Libramiento de Hermosillo,MEX-015D,Guaymas-Nogales,3163,29.029713,-110.854236,casetas
68798c739b36b04cf0b7c11a,tabasco,La Venta (Sánchez Magallanes),203-01,Agua Dulce-Cárdenas,MEX-184D,Agua Dulce-Cárdenas,9575,18.030572,-93.812914,casetas
68798c739b36b04cf0b7c124,tabasco,Malpasito,207-01,Las Choapas-Ocozocoautla,MEX-187D,Nvo. Sacrificio-Raudales,4423,17.34907,-93.586472,casetas
68798c739b36b04cf0b7c27e,tabasco,Nacajuca,311-01,Libramiento de Villahermosa,MEX-180D,Ent. Loma de Caballo-Frontera,7101,18.076079,-92.930568,casetas
68798c739b36b04cf0b7c2c7,tabasco,Puente Coatzacoalcos,003,Coatzacoalcos-Villahermosa (LIBRE),MEX-180,Coatzacoalcos-Nuevo Teapa,11526,18.115163,-94.410828,casetas
68798c739b36b04cf0b7c2d5,tabasco,Puente Grijalva,017,Villahermosa-Francisco Escárcega (LIBRE),MEX-186,Villahermosa-Aquiles Serdán,16817,17.947602,-92.785235,casetas
68798c739b36b04cf0b7c2d6,tabasco,Puente Usumacinta,018,Villahermosa-Francisco Escárcega (LIBRE),MEX-186,Ent. Emiliano Zapata-San Marcos,4975,17.859905,-91.783654,casetas
68798c739b36b04cf0b7c00e,tamaulipas,Entronque Ex-Garita,091,Monterrey-Nuevo Laredo,MEX-085D,La Gloria-San Fernando,11755,27.270497,-99.613956,casetas
68798c739b36b04cf0b7c010,tamaulipas,Tampico,093,Libramiento Poniente de Tampico,MEX-184D,Cd. Valles-Altamira,6907,22.27533,-97.893426,casetas
68798c739b36b04cf0b7c011,tamaulipas,Loma Real,094-01,Libramiento Poniente de Tampico,MEX-184D,Cd. Valles-Loma Real,1942,22.276476,-97.893283,casetas
68798c739b36b04cf0b7c044,tamaulipas,Puente Inter. Libre Comercio,129,Matamoros-Reynosa (LIBRE),MEX-002,Lucio Blanco-Los Yndios,2087,26.021616,-97.738827,casetas
68798c739b36b04cf0b7c102,tamaulipas,Puente Inter. Nuevo Amanecer,192,Monterrey-Reynosa (LIBRE),MEX-040,Reynosa-Pharr,3341,26.041815,-98.208793,casetas
68798c739b36b04cf0b7c108,tamaulipas,Puente Inter. Ignacio Zaragoza (Los Tomates),195,Monterrey-Reynosa (LIBRE),MEX-040,Progreso-Los Tomates,5071,25.868471,-97.475799,casetas
68798c739b36b04cf0b7c109,tamaulipas,Nuevo Progreso,196-01,Reynosa-Matamoros,MEX-002D,Reynosa-Matamoros,4760,26.036283,-97.954508,casetas
68798c739b36b04cf0b7c119,tamaulipas,Puente Inter. Laredo III,202,Ramal de Acceso al Puente Internacional Laredo III,MEX-085,Nuevo Laredo-Laredo,6281,27.595078,-99.541522,casetas
68798c739b36b04cf0b7c24b,tamaulipas,San Fernando,278,Libramiento Sur II de Reynosa,MEX-040D,Providencias-T. C. (Reynosa-San Fernando),2330,25.931669,-98.260707,casetas
68798c739b36b04cf0b7c24c,tamaulipas,Lucio Blanco,279,Libramiento Sur II de Reynosa,MEX-040D,Ent. San Fernando - Ent. Monterrey,4646,25.987719,-98.431581,casetas
68798c739b36b04cf0b7c250,tamaulipas,Puente Inter. Río Bravo-Donna,281,Matamoros-Reynosa (LIBRE),MEX-002,Río Bravo-Donna,2475,26.059395,-98.080202,casetas
68798c739b36b04cf0b7c251,tamaulipas,"Puente Inter. Reynosa - McAllen ""Anzalduas""",282,Monterrey-Reynosa (LIBRE),MEX-040,Reynosa-McAllen,4832,26.109466,-98.349059,casetas
68798c739b36b04cf0b7c2ca,tamaulipas,Puente Inter. Matamoros,006,Cd. Victoria-Matamoros (LIBRE),MEX-101-180,Matamoros-Brownsville,3064,25.896956,-97.498026,casetas
68798c739b36b04cf0b7c2cd,tamaulipas,Puente Inter. Camargo,009,Reynosa-Nuevo Laredo (LIBRE),MEX-002,Camargo-Río Grande,1307,26.362407,-98.806294,casetas
68798c739b36b04cf0b7c2d3,tamaulipas,Puente Inter. Miguel Alemán,015,Reynosa-Nuevo Laredo (LIBRE),MEX-002,Cd. Alemán-Roma,2034,26.402874,-99.020712,casetas
68798c739b36b04cf0b7c2d4,tamaulipas,Puente Inter. Reynosa,016,Monterrey-Reynosa (LIBRE),MEX-040,Reynosa-Hidalgo,7186,26.093192,-98.27097,casetas
68798c739b36b04cf0b7c2e0,tamaulipas,Puente Inter. Las Flores,024,Matamoros-Reynosa (LIBRE),MEX-002,Nuevo Progreso-Progreso,1686,26.060532,-97.950364,casetas
68798c739b36b04cf0b7c2e1,tamaulipas,Puente San Juan,025,Reynosa-Nuevo Laredo (LIBRE),MEX-002,Reynosa-Nuevo Laredo,2194,26.561167,-99.200829,casetas
68798c739b36b04cf0b7c2e9,tamaulipas,Puente Inter. Laredo (Las Américas),033,Monterrey-Nuevo Laredo (LIBRE),MEX-085,Nuevo Laredo-Laredo,3990,27.498094,-99.507389,casetas
68798c739b36b04cf0b7c2ea,tamaulipas,Puente Inter. Juárez-Lincoln,034,Monterrey-Nuevo Laredo (LIBRE),MEX-085,Nuevo Laredo-Laredo,8539,27.498075,-99.50178,casetas
68798c739b36b04cf0b7c2ed,tamaulipas,Puente Tampico,037,Túxpam-Tampico (LIBRE),MEX-180,Tampico El Alto-Tampico,10145,22.203364,-97.937427,casetas
68798c739b36b04cf0b7bfc1,tlaxcala,Calpulalpan,243-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Calpulalpan,34,19.619447,-98.549587,casetas
68798c739b36b04cf0b7c027,tlaxcala,San Martín Texmelucan,110-01,San Martín Texmelucan-Tlaxcala,MEX-117D,San Martín Texmelucan-Tlaxcala,5937,19.301602,-98.404063,casetas
68798c739b36b04cf0b7c142,tlaxcala,Cuapiaxtla,226-01,Amozoc-Perote,MEX-140D,Ixtenco-Oriental,6976,19.310369,-97.797544,casetas
68798c739b36b04cf0b7c1f5,tlaxcala,Sanctórum,244-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Sanctórum,240,19.518577,-98.471678,casetas
68798c739b36b04cf0b7c031,veracruz,Cuitláhuac,116-01,Córdoba-Veracruz,MEX-150D,Córdoba-La Tinaja,14578,18.839476,-96.746939,casetas
68798c739b36b04cf0b7c034,veracruz,Paso del Toro,117-01,Córdoba-Veracruz,MEX-150D,La Tinaja-Veracruz,5843,19.081722,-96.198448,casetas
68798c739b36b04cf0b7c055,veracruz,Cosamaloapan,137-01,La Tinaja-Cosoleacaque,MEX-145D,La Tinaja-Isla,12020,18.33505,-95.82229,casetas
68798c739b36b04cf0b7c058,veracruz,Acayucan (Sayula),138-01,La Tinaja-Cosoleacaque,MEX-145D,Isla-Cosoleacaque,9410,17.910092,-94.937264,casetas
68798c739b36b04cf0b7c071,veracruz,Puente Túxpam,152-01,Tihuatlán-Túxpam,MEX-132D,Tihuatlán-Ent. Tihuatlán II,2750,20.688722,-97.494226,casetas
68798c739b36b04cf0b7c07c,veracruz,La Antigua,161,Cardel-Veracruz,MEX-180,Cardel-Veracruz,21561,19.32036,-96.310801,casetas
68798c739b36b04cf0b7c07d,veracruz,San Julián,162,Cardel-Veracruz,MEX-180,San Julián-Veracruz,2286,19.239249,-96.257905,casetas
68798c739b36b04cf0b7c120,veracruz,Totomoxtle,205,Gutiérrez Zamora-Tihuatlán,VER-D,Totomoxtle-Ent. El Pital,2495,20.461955,-97.246087,casetas
68798c739b36b04cf0b7c121,veracruz,Las Choapas,206-01,Las Choapas-Ocozocoautla,MEX-187D,Ent. Las Choapas-Nvo. Sacrificio,2829,17.944832,-94.172395,casetas
68798c739b36b04cf0b7c148,veracruz,Perote,228,Libramiento de Perote,MEX-140D,Libramiento de Perote,2183,19.551701,-97.289441,casetas
68798c739b36b04cf0b7c246,veracruz,Puente Pantepec José López Portillo,273,Tihuatlán - Potrero del Llano,MEX-127,Álamo-Potrero del Llano,9716,20.930064,-97.680691,casetas
68798c739b36b04cf0b7c247,veracruz,Puente Refinería Lázaro Cárdenas,274,Nuevo Teapa - Cosoleacaque,MEX-180D,Acceso a Refinería Lázaro Cárdenas,86,18.01502,-94.453772,casetas
68798c739b36b04cf0b7c248,veracruz,Las Vigas,275,Perote - Banderilla,MEX-140D,Perote-Banderilla,9031,19.630405,-97.127902,casetas
68798c739b36b04cf0b7c249,veracruz,Miradores,276,Libramiento de Xalapa,MEX-140D,Banderilla-Corral Falso,6262,19.474365,-96.775339,casetas
68798c739b36b04cf0b7c2b6,veracruz,Los Gil,329,Tuxpam-Tampico,MEX-180D,Los Gil-Buenos Aires,5487,20.886151,-97.466796,casetas
68798c739b36b04cf0b7c2b7,veracruz,Naranjos,330-01,Tuxpam-Tampico,MEX-180D,Buenos Aires-Ozuluama,4726,21.327071,-97.627309,casetas
68798c739b36b04cf0b7c2bc,veracruz,Vega de Alatorre,332-01,Poza Rica-Cardel,MEX-180D,Nautla-Laguna Verde,3117,20.044017,-96.684357,casetas
68798c739b36b04cf0b7c2c6,veracruz,Puente Pánuco,002,Alazán-Canoas,MEX-127,Alazán-Canoas,5439,22.148796,-98.144935,casetas
68798c739b36b04cf0b7c2c7,veracruz,Puente Coatzacoalcos,003,Coatzacoalcos-Villahermosa (LIBRE),MEX-180,Coatzacoalcos-Nuevo Teapa,11526,18.115163,-94.410828,casetas
68798c739b36b04cf0b7c2c9,veracruz,Puente Alvarado,005,Paso del Toro-Acayucan (LIBRE),MEX-180,Paso del Toro-San Andrés Tuxtla,5358,18.769942,-95.744584,casetas
68798c739b36b04cf0b7c2ce,veracruz,Puente Nautla,010,Poza Rica-Veracruz (LIBRE),MEX-180,Nautla-Cardel,3124,20.210202,-96.778742,casetas
68798c739b36b04cf0b7c2df,veracruz,Puente Tecolutla,023,Poza Rica-Nautla (LIBRE),MEX-180,Veracruz-Poza Rica,4201,20.437751,-97.086545,casetas
68798c739b36b04cf0b7c2e7,veracruz,Puente Tlacotalpan,031,Buenavista-Tuxtepec (LIBRE),MEX-175,Alvarado-Tlacotalpan,1749,18.704579,-95.64136,casetas
68798c739b36b04cf0b7c2eb,veracruz,Puente Antonio Dovalí Jaime,035,Minatitlán-Nuevo Teapa,MEX-145D,Cosoleacaque-Nuevo Teapa,12673,18.013445,-94.396773,casetas
68798c739b36b04cf0b7c2ec,veracruz,Puente Antonio Dovalí Jaime Bis,036,Minatitlán-Nuevo Teapa,MEX-145D,Puente Dovalí Jaime-Nuevo Teapa,571,18.014043,-94.443283,casetas
68798c739b36b04cf0b7c2ed,veracruz,Puente Tampico,037,Túxpam-Tampico (LIBRE),MEX-180,Tampico El Alto-Tampico,10145,22.203364,-97.937427,casetas
68798c739b36b04cf0b7c02c,yucatan,Chichén Itza,113-01,Kantunil-Cancún,MEX-180D,Kantunil-Valladolid,5851,20.728893,-88.58327,casetas
68798c739b36b04cf0b7bfcc,zacatecas,Zacatecas,049,Cuauhtémoc-Osiris,MEX-045D,Ent. Cuauhtémoc-Ent. Osiris,9160,22.710742,-102.448827,casetas
68798c739b36b04cf0b7c026,zacatecas,Calera Víctor Rosales,109,Libramiento Calera Víctor Rosales,MEX-045D,Víctor Rosales-Enrique Estrada,18069,22.94186,-102.689827,casetas
68798c739b36b04cf0b7c048,zacatecas,Morfín Chávez,131,Libramiento de Fresnillo,MEX-045D,La Providencia-San Isidro,7962,23.177904,-102.828678,casetas
